#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD002854	20140707_QEp1_LC5_PhGe_SA_4_19_g1_20min	public_data/PXD002854/mgf/20140707_QEp1_LC5_PhGe_SA_4_19_g1_20min.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002854	27135364	20140707_QEp1_LC5_PhGe_SA_4_19_g1_20min	Biological fluid plasma	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD002854/20140707_QEp1_LC5_PhGe_SA_4_19_g1_20min/reports/20140707_QEp1_LC5_PhGe_SA_4_19_g1_20min_sample_1_Default_Hierarchical_Report.txt
PXD002854	20140707_QEp1_LC5_PhGe_SA_4_19_g2_20min	public_data/PXD002854/mgf/20140707_QEp1_LC5_PhGe_SA_4_19_g2_20min.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002854	27135364	20140707_QEp1_LC5_PhGe_SA_4_19_g2_20min	Biological fluid plasma	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD002854/20140707_QEp1_LC5_PhGe_SA_4_19_g2_20min/reports/20140707_QEp1_LC5_PhGe_SA_4_19_g2_20min_sample_1_Default_Hierarchical_Report.txt
PXD002854	20140707_QEp1_LC5_PhGe_SA_4_19_g3_20min	public_data/PXD002854/mgf/20140707_QEp1_LC5_PhGe_SA_4_19_g3_20min.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002854	27135364	20140707_QEp1_LC5_PhGe_SA_4_19_g3_20min	Biological fluid plasma	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD002854/20140707_QEp1_LC5_PhGe_SA_4_19_g3_20min/reports/20140707_QEp1_LC5_PhGe_SA_4_19_g3_20min_sample_1_Default_Hierarchical_Report.txt
PXD002854	20140707_QEp1_LC5_PhGe_SA_4_19_h1_20min	public_data/PXD002854/mgf/20140707_QEp1_LC5_PhGe_SA_4_19_h1_20min.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002854	27135364	20140707_QEp1_LC5_PhGe_SA_4_19_h1_20min	Biological fluid plasma	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD002854/20140707_QEp1_LC5_PhGe_SA_4_19_h1_20min/reports/20140707_QEp1_LC5_PhGe_SA_4_19_h1_20min_sample_1_Default_Hierarchical_Report.txt
PXD002854	20140707_QEp1_LC5_PhGe_SA_4_19_h2_20min	public_data/PXD002854/mgf/20140707_QEp1_LC5_PhGe_SA_4_19_h2_20min.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002854	27135364	20140707_QEp1_LC5_PhGe_SA_4_19_h2_20min	Biological fluid plasma	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD002854/20140707_QEp1_LC5_PhGe_SA_4_19_h2_20min/reports/20140707_QEp1_LC5_PhGe_SA_4_19_h2_20min_sample_1_Default_Hierarchical_Report.txt
PXD002854	20140707_QEp1_LC5_PhGe_SA_4_19_h3_20min	public_data/PXD002854/mgf/20140707_QEp1_LC5_PhGe_SA_4_19_h3_20min.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002854	27135364	20140707_QEp1_LC5_PhGe_SA_4_19_h3_20min	Biological fluid plasma	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD002854/20140707_QEp1_LC5_PhGe_SA_4_19_h3_20min/reports/20140707_QEp1_LC5_PhGe_SA_4_19_h3_20min_sample_1_Default_Hierarchical_Report.txt
PXD002854	20140707_QEp1_LC5_PhGe_SA_4_19_i1_20min	public_data/PXD002854/mgf/20140707_QEp1_LC5_PhGe_SA_4_19_i1_20min.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002854	27135364	20140707_QEp1_LC5_PhGe_SA_4_19_i1_20min	Biological fluid plasma	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD002854/20140707_QEp1_LC5_PhGe_SA_4_19_i1_20min/reports/20140707_QEp1_LC5_PhGe_SA_4_19_i1_20min_sample_1_Default_Hierarchical_Report.txt
PXD002854	20140707_QEp1_LC5_PhGe_SA_4_19_i2_20min	public_data/PXD002854/mgf/20140707_QEp1_LC5_PhGe_SA_4_19_i2_20min.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002854	27135364	20140707_QEp1_LC5_PhGe_SA_4_19_i2_20min	Biological fluid plasma	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD002854/20140707_QEp1_LC5_PhGe_SA_4_19_i2_20min/reports/20140707_QEp1_LC5_PhGe_SA_4_19_i2_20min_sample_1_Default_Hierarchical_Report.txt
PXD002854	20140707_QEp1_LC5_PhGe_SA_4_19_i3_20min	public_data/PXD002854/mgf/20140707_QEp1_LC5_PhGe_SA_4_19_i3_20min.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002854	27135364	20140707_QEp1_LC5_PhGe_SA_4_19_i3_20min	Biological fluid plasma	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD002854/20140707_QEp1_LC5_PhGe_SA_4_19_i3_20min/reports/20140707_QEp1_LC5_PhGe_SA_4_19_i3_20min_sample_1_Default_Hierarchical_Report.txt
PXD002854	20140707_QEp1_LC5_PhGe_SA_4_19_k1_20min	public_data/PXD002854/mgf/20140707_QEp1_LC5_PhGe_SA_4_19_k1_20min.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD002854	27135364	20140707_QEp1_LC5_PhGe_SA_4_19_k1_20min	Biological fluid plasma	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD002854/20140707_QEp1_LC5_PhGe_SA_4_19_k1_20min/reports/20140707_QEp1_LC5_PhGe_SA_4_19_k1_20min_sample_1_Default_Hierarchical_Report.txt
