#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD022585	P170533_1_1	public_data/PXD022585/mgf/P170533_1_1.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 8-plex of K, iTRAQ 8-plex of peptide N-term	iTRAQ 8-plex of Y, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD022585	33440166	P170533_1_1	Tissue liver	Rattus norvegicus	1	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD022585/P170533_1_1/reports/P170533_1_1_sample_1_Default_Hierarchical_Report.txt
PXD022585	P170533_1_10	public_data/PXD022585/mgf/P170533_1_10.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 8-plex of K, iTRAQ 8-plex of peptide N-term	iTRAQ 8-plex of Y, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD022585	33440166	P170533_1_10	Tissue liver	Rattus norvegicus	1	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD022585/P170533_1_10/reports/P170533_1_10_sample_1_Default_Hierarchical_Report.txt
PXD022585	P170533_1_11	public_data/PXD022585/mgf/P170533_1_11.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 8-plex of K, iTRAQ 8-plex of peptide N-term	iTRAQ 8-plex of Y, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD022585	33440166	P170533_1_11	Tissue liver	Rattus norvegicus	1	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD022585/P170533_1_11/reports/P170533_1_11_sample_1_Default_Hierarchical_Report.txt
PXD022585	P170533_1_12	public_data/PXD022585/mgf/P170533_1_12.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 8-plex of K, iTRAQ 8-plex of peptide N-term	iTRAQ 8-plex of Y, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD022585	33440166	P170533_1_12	Tissue liver	Rattus norvegicus	1	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD022585/P170533_1_12/reports/P170533_1_12_sample_1_Default_Hierarchical_Report.txt
PXD022585	P170533_1_13	public_data/PXD022585/mgf/P170533_1_13.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 8-plex of K, iTRAQ 8-plex of peptide N-term	iTRAQ 8-plex of Y, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD022585	33440166	P170533_1_13	Tissue liver	Rattus norvegicus	1	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD022585/P170533_1_13/reports/P170533_1_13_sample_1_Default_Hierarchical_Report.txt
PXD022585	P170533_1_14	public_data/PXD022585/mgf/P170533_1_14.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 8-plex of K, iTRAQ 8-plex of peptide N-term	iTRAQ 8-plex of Y, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD022585	33440166	P170533_1_14	Tissue liver	Rattus norvegicus	1	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD022585/P170533_1_14/reports/P170533_1_14_sample_1_Default_Hierarchical_Report.txt
PXD022585	P170533_1_15	public_data/PXD022585/mgf/P170533_1_15.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 8-plex of K, iTRAQ 8-plex of peptide N-term	iTRAQ 8-plex of Y, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD022585	33440166	P170533_1_15	Tissue liver	Rattus norvegicus	1	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD022585/P170533_1_15/reports/P170533_1_15_sample_1_Default_Hierarchical_Report.txt
PXD022585	P170533_1_16	public_data/PXD022585/mgf/P170533_1_16.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 8-plex of K, iTRAQ 8-plex of peptide N-term	iTRAQ 8-plex of Y, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD022585	33440166	P170533_1_16	Tissue liver	Rattus norvegicus	1	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD022585/P170533_1_16/reports/P170533_1_16_sample_1_Default_Hierarchical_Report.txt
PXD022585	P170533_1_17	public_data/PXD022585/mgf/P170533_1_17.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 8-plex of K, iTRAQ 8-plex of peptide N-term	iTRAQ 8-plex of Y, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD022585	33440166	P170533_1_17	Tissue liver	Rattus norvegicus	1	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD022585/P170533_1_17/reports/P170533_1_17_sample_1_Default_Hierarchical_Report.txt
PXD022585	P170533_1_18	public_data/PXD022585/mgf/P170533_1_18.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 8-plex of K, iTRAQ 8-plex of peptide N-term	iTRAQ 8-plex of Y, Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD022585	33440166	P170533_1_18	Tissue liver	Rattus norvegicus	1	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD022585/P170533_1_18/reports/P170533_1_18_sample_1_Default_Hierarchical_Report.txt
