#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD001641	20130408_EXQ1_MaMu_1107fib_E34_130409140045	public_data/PXD001641/mgf/20130408_EXQ1_MaMu_1107fib_E34_130409140045.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001641	25643707	20130408_EXQ1_MaMu_1107fib_E34_130409140045	Tissue skeletal muscle	Mus musculus	1	single-shot-individual-fibers	3	5	analysis/mass_spec/reanalysis_r1.4/PXD001641/20130408_EXQ1_MaMu_1107fib_E34_130409140045/reports/20130408_EXQ1_MaMu_1107fib_E34_130409140045_sample_1_Default_Hierarchical_Report.txt
PXD001641	20130408_EXQ1_MaMu_1107fib_e9_130409091423	public_data/PXD001641/mgf/20130408_EXQ1_MaMu_1107fib_e9_130409091423.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001641	25643707	20130408_EXQ1_MaMu_1107fib_e9_130409091423	Tissue skeletal muscle	Mus musculus	1	single-shot-individual-fibers	3	5	analysis/mass_spec/reanalysis_r1.4/PXD001641/20130408_EXQ1_MaMu_1107fib_e9_130409091423/reports/20130408_EXQ1_MaMu_1107fib_e9_130409091423_sample_1_Default_Hierarchical_Report.txt
PXD001641	20130408_EXQ1_MaMu_1107fib_S1_130409184646	public_data/PXD001641/mgf/20130408_EXQ1_MaMu_1107fib_S1_130409184646.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001641	25643707	20130408_EXQ1_MaMu_1107fib_S1_130409184646	Tissue skeletal muscle	Mus musculus	1	single-shot-individual-fibers	3	5	analysis/mass_spec/reanalysis_r1.4/PXD001641/20130408_EXQ1_MaMu_1107fib_S1_130409184646/reports/20130408_EXQ1_MaMu_1107fib_S1_130409184646_sample_1_Default_Hierarchical_Report.txt
PXD001641	20130410_EXQ1_MaMu_0407fib_S4	public_data/PXD001641/mgf/20130410_EXQ1_MaMu_0407fib_S4.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001641	25643707	20130410_EXQ1_MaMu_0407fib_S4	Tissue skeletal muscle	Mus musculus	1	single-shot-individual-fibers	3	5	analysis/mass_spec/reanalysis_r1.4/PXD001641/20130410_EXQ1_MaMu_0407fib_S4/reports/20130410_EXQ1_MaMu_0407fib_S4_sample_1_Default_Hierarchical_Report.txt
PXD001641	20130410_EXQ1_MaMu_1027fib_e4	public_data/PXD001641/mgf/20130410_EXQ1_MaMu_1027fib_e4.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001641	25643707	20130410_EXQ1_MaMu_1027fib_e4	Tissue skeletal muscle	Mus musculus	1	single-shot-individual-fibers	3	5	analysis/mass_spec/reanalysis_r1.4/PXD001641/20130410_EXQ1_MaMu_1027fib_e4/reports/20130410_EXQ1_MaMu_1027fib_e4_sample_1_Default_Hierarchical_Report.txt
PXD001641	20130410_EXQ1_MaMu_1027fib_s23	public_data/PXD001641/mgf/20130410_EXQ1_MaMu_1027fib_s23.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001641	25643707	20130410_EXQ1_MaMu_1027fib_s23	Tissue skeletal muscle	Mus musculus	1	single-shot-individual-fibers	3	5	analysis/mass_spec/reanalysis_r1.4/PXD001641/20130410_EXQ1_MaMu_1027fib_s23/reports/20130410_EXQ1_MaMu_1027fib_s23_sample_1_Default_Hierarchical_Report.txt
PXD001641	20130501_EXQ1_MaMu_SA_0430_e10	public_data/PXD001641/mgf/20130501_EXQ1_MaMu_SA_0430_e10.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001641	25643707	20130501_EXQ1_MaMu_SA_0430_e10	Tissue skeletal muscle	Mus musculus	1	single-shot-individual-fibers	3	5	analysis/mass_spec/reanalysis_r1.4/PXD001641/20130501_EXQ1_MaMu_SA_0430_e10/reports/20130501_EXQ1_MaMu_SA_0430_e10_sample_1_Default_Hierarchical_Report.txt
PXD001641	20130501_EXQ1_MaMu_SA_0430_e5	public_data/PXD001641/mgf/20130501_EXQ1_MaMu_SA_0430_e5.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001641	25643707	20130501_EXQ1_MaMu_SA_0430_e5	Tissue skeletal muscle	Mus musculus	1	single-shot-individual-fibers	3	5	analysis/mass_spec/reanalysis_r1.4/PXD001641/20130501_EXQ1_MaMu_SA_0430_e5/reports/20130501_EXQ1_MaMu_SA_0430_e5_sample_1_Default_Hierarchical_Report.txt
PXD001641	20130501_EXQ1_MaMu_SA_0430_S11	public_data/PXD001641/mgf/20130501_EXQ1_MaMu_SA_0430_S11.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001641	25643707	20130501_EXQ1_MaMu_SA_0430_S11	Tissue skeletal muscle	Mus musculus	1	single-shot-individual-fibers	3	5	analysis/mass_spec/reanalysis_r1.4/PXD001641/20130501_EXQ1_MaMu_SA_0430_S11/reports/20130501_EXQ1_MaMu_SA_0430_S11_sample_1_Default_Hierarchical_Report.txt
PXD001641	20130501_EXQ1_MaMu_SA_0430_S14	public_data/PXD001641/mgf/20130501_EXQ1_MaMu_SA_0430_S14.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001641	25643707	20130501_EXQ1_MaMu_SA_0430_S14	Tissue skeletal muscle	Mus musculus	1	single-shot-individual-fibers	3	5	analysis/mass_spec/reanalysis_r1.4/PXD001641/20130501_EXQ1_MaMu_SA_0430_S14/reports/20130501_EXQ1_MaMu_SA_0430_S14_sample_1_Default_Hierarchical_Report.txt
