#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD003289	MS150540-1	public_data/PXD003289/mgf/MS150540-1.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-1	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-1/reports/MS150540-1_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-10	public_data/PXD003289/mgf/MS150540-10.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-10	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-10/reports/MS150540-10_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-11	public_data/PXD003289/mgf/MS150540-11.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-11	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-11/reports/MS150540-11_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-12	public_data/PXD003289/mgf/MS150540-12.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-12	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-12/reports/MS150540-12_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-13	public_data/PXD003289/mgf/MS150540-13.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-13	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-13/reports/MS150540-13_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-14	public_data/PXD003289/mgf/MS150540-14.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-14	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-14/reports/MS150540-14_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-15	public_data/PXD003289/mgf/MS150540-15.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-15	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-15/reports/MS150540-15_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-16	public_data/PXD003289/mgf/MS150540-16.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-16	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-16/reports/MS150540-16_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-17	public_data/PXD003289/mgf/MS150540-17.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-17	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-17/reports/MS150540-17_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-18	public_data/PXD003289/mgf/MS150540-18.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-18	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-18/reports/MS150540-18_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-19	public_data/PXD003289/mgf/MS150540-19.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-19	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-19/reports/MS150540-19_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-2	public_data/PXD003289/mgf/MS150540-2.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-2	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-2/reports/MS150540-2_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-20	public_data/PXD003289/mgf/MS150540-20.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-20	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-20/reports/MS150540-20_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-3	public_data/PXD003289/mgf/MS150540-3.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-3	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-3/reports/MS150540-3_sample_1_Default_Hierarchical_Report.txt
PXD003289	MS150540-4	public_data/PXD003289/mgf/MS150540-4.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003289	28083997	MS150540-4	Tissue Brain, Intracranial vessels, Cortex, brain arteriovenous malformations (bAVM)	Homo sapiens	1	none	3	4	analysis/mass_spec/reanalysis_r1.6/PXD003289/MS150540-4/reports/MS150540-4_sample_1_Default_Hierarchical_Report.txt
