#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD003940	151218_Songjing_SILAC_S1_01_A	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_01_A.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_01_A	Continuous cell line MDA-MB-231	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_01_A/reports/151218_Songjing_SILAC_S1_01_A_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_01_B	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_01_B.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_01_B	Continuous cell line MDA-MB-232	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_01_B/reports/151218_Songjing_SILAC_S1_01_B_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_02_A	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_02_A.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_02_A	Continuous cell line MDA-MB-233	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_02_A/reports/151218_Songjing_SILAC_S1_02_A_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_02_B	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_02_B.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_02_B	Continuous cell line MDA-MB-234	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_02_B/reports/151218_Songjing_SILAC_S1_02_B_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_03_A	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_03_A.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_03_A	Continuous cell line MDA-MB-235	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_03_A/reports/151218_Songjing_SILAC_S1_03_A_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_03_B	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_03_B.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_03_B	Continuous cell line MDA-MB-236	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_03_B/reports/151218_Songjing_SILAC_S1_03_B_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_04_A	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_04_A.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_04_A	Continuous cell line MDA-MB-237	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_04_A/reports/151218_Songjing_SILAC_S1_04_A_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_04_B	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_04_B.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_04_B	Continuous cell line MDA-MB-238	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_04_B/reports/151218_Songjing_SILAC_S1_04_B_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_05_A	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_05_A.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_05_A	Continuous cell line MDA-MB-239	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_05_A/reports/151218_Songjing_SILAC_S1_05_A_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_05_B	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_05_B.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_05_B	Continuous cell line MDA-MB-240	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_05_B/reports/151218_Songjing_SILAC_S1_05_B_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_06_A	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_06_A.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_06_A	Continuous cell line MDA-MB-241	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_06_A/reports/151218_Songjing_SILAC_S1_06_A_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_06_B	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_06_B.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_06_B	Continuous cell line MDA-MB-242	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_06_B/reports/151218_Songjing_SILAC_S1_06_B_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_07_A	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_07_A.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_07_A	Continuous cell line MDA-MB-243	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_07_A/reports/151218_Songjing_SILAC_S1_07_A_sample_1_Default_Hierarchical_Report.txt
PXD003940	151218_Songjing_SILAC_S1_07_B	public_data/PXD003940/mgf/151218_Songjing_SILAC_S1_07_B.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003940	27976581	151218_Songjing_SILAC_S1_07_B	Continuous cell line MDA-MB-244	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003940/151218_Songjing_SILAC_S1_07_B/reports/151218_Songjing_SILAC_S1_07_B_sample_1_Default_Hierarchical_Report.txt
