#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD015850	20170609_Chimpanzee_1_Charlie_CH-1_proteome	public_data/PXD015850/mgf/20170609_Chimpanzee_1_Charlie_CH-1_proteome.mgf	Trypsin (no P rule)		Pyrolidone from Q, Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD015850	31614365	Chimp_Charlie_REP1	Biological fluid Saliva	Pan troglodytes	1	Saliva proteome from chimpanzee or human	3	5	analysis/mass_spec/reanalysis_r1.4/PXD015850/20170609_Chimpanzee_1_Charlie_CH-1_proteome/reports/20170609_Chimpanzee_1_Charlie_CH-1_proteome_sample_1_Default_Hierarchical_Report.txt
PXD015850	20170609_Chimpanzee_2_Kiko_KK-1_proteome	public_data/PXD015850/mgf/20170609_Chimpanzee_2_Kiko_KK-1_proteome.mgf	Trypsin (no P rule)		Pyrolidone from Q, Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD015850	31614365	Chimp_Kiko_REP1	Biological fluid Saliva	Pan troglodytes	1	Saliva proteome from chimpanzee or human	3	5	analysis/mass_spec/reanalysis_r1.4/PXD015850/20170609_Chimpanzee_2_Kiko_KK-1_proteome/reports/20170609_Chimpanzee_2_Kiko_KK-1_proteome_sample_1_Default_Hierarchical_Report.txt
PXD015850	20170613_Chimpanzee_1_Charlie_CH-3_proteome	public_data/PXD015850/mgf/20170613_Chimpanzee_1_Charlie_CH-3_proteome.mgf	Trypsin (no P rule)		Pyrolidone from Q, Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD015850	31614365	Chimp_Charlie_REP2	Biological fluid Saliva	Pan troglodytes	2	Saliva proteome from chimpanzee or human	3	5	analysis/mass_spec/reanalysis_r1.4/PXD015850/20170613_Chimpanzee_1_Charlie_CH-3_proteome/reports/20170613_Chimpanzee_1_Charlie_CH-3_proteome_sample_1_Default_Hierarchical_Report.txt
PXD015850	20170613_Chimpanzee_2_Kiko_KK-2_proteome	public_data/PXD015850/mgf/20170613_Chimpanzee_2_Kiko_KK-2_proteome.mgf	Trypsin (no P rule)		Pyrolidone from Q, Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD015850	31614365	Chimp_Kiko_REP2	Biological fluid Saliva	Pan troglodytes	2	Saliva proteome from chimpanzee or human	3	5	analysis/mass_spec/reanalysis_r1.4/PXD015850/20170613_Chimpanzee_2_Kiko_KK-2_proteome/reports/20170613_Chimpanzee_2_Kiko_KK-2_proteome_sample_1_Default_Hierarchical_Report.txt
PXD015850	20170616_Chimpanzee_1_Charlie_CH-4_proteome	public_data/PXD015850/mgf/20170616_Chimpanzee_1_Charlie_CH-4_proteome.mgf	Trypsin (no P rule)		Pyrolidone from Q, Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD015850	31614365	Chimp_Charlie_REP3	Biological fluid Saliva	Pan troglodytes	3	Saliva proteome from chimpanzee or human	3	5	analysis/mass_spec/reanalysis_r1.4/PXD015850/20170616_Chimpanzee_1_Charlie_CH-4_proteome/reports/20170616_Chimpanzee_1_Charlie_CH-4_proteome_sample_1_Default_Hierarchical_Report.txt
PXD015850	20170616_Chimpanzee_2_Kiko_KK-3_proteome	public_data/PXD015850/mgf/20170616_Chimpanzee_2_Kiko_KK-3_proteome.mgf	Trypsin (no P rule)		Pyrolidone from Q, Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD015850	31614365	Chimp_Kiko_REP3	Biological fluid Saliva	Pan troglodytes	3	Saliva proteome from chimpanzee or human	3	5	analysis/mass_spec/reanalysis_r1.4/PXD015850/20170616_Chimpanzee_2_Kiko_KK-3_proteome/reports/20170616_Chimpanzee_2_Kiko_KK-3_proteome_sample_1_Default_Hierarchical_Report.txt
PXD015850	20170609_Human_1_Nina_ST-4_no_chew_proteome	public_data/PXD015850/mgf/20170609_Human_1_Nina_ST-4_no_chew_proteome.mgf	Trypsin (no P rule)		Pyrolidone from Q, Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD015850	31614365	Human_Nina_REP1	Biological fluid Saliva	Homo sapiens	1	Saliva proteome from chimpanzee or human	3	5	analysis/mass_spec/reanalysis_r1.4/PXD015850/20170609_Human_1_Nina_ST-4_no_chew_proteome/reports/20170609_Human_1_Nina_ST-4_no_chew_proteome_sample_1_Default_Hierarchical_Report.txt
PXD015850	20170609_Human_2_Stefan_SR-2_no_chew_proteome	public_data/PXD015850/mgf/20170609_Human_2_Stefan_SR-2_no_chew_proteome.mgf	Trypsin (no P rule)		Pyrolidone from Q, Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD015850	31614365	Human_Stefan_REP1	Biological fluid Saliva	Homo sapiens	1	Saliva proteome from chimpanzee or human	3	5	analysis/mass_spec/reanalysis_r1.4/PXD015850/20170609_Human_2_Stefan_SR-2_no_chew_proteome/reports/20170609_Human_2_Stefan_SR-2_no_chew_proteome_sample_1_Default_Hierarchical_Report.txt
PXD015850	20170613_Human_3_Kori-WS_proteome	public_data/PXD015850/mgf/20170613_Human_3_Kori-WS_proteome.mgf	Trypsin (no P rule)		Pyrolidone from Q, Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD015850	31614365	Human_Kori_REP1	Biological fluid Saliva	Homo sapiens	1	Saliva proteome from chimpanzee or human	3	5	analysis/mass_spec/reanalysis_r1.4/PXD015850/20170613_Human_3_Kori-WS_proteome/reports/20170613_Human_3_Kori-WS_proteome_sample_1_Default_Hierarchical_Report.txt
PXD015850	20170613_Human_4_Greg_GW-1_proteome	public_data/PXD015850/mgf/20170613_Human_4_Greg_GW-1_proteome.mgf	Trypsin (no P rule)		Pyrolidone from Q, Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD015850	31614365	Human_Greg_REP1	Biological fluid Saliva	Homo sapiens	1	Saliva proteome from chimpanzee or human	3	5	analysis/mass_spec/reanalysis_r1.4/PXD015850/20170613_Human_4_Greg_GW-1_proteome/reports/20170613_Human_4_Greg_GW-1_proteome_sample_1_Default_Hierarchical_Report.txt
