#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD016273	q181125_SS1332_MStern_02.mgf	public_data/PXD016273/mgf/q181125_SS1332_MStern_02.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD016273	32129078	q181125_SS1332_MStern_02.mgf	Tissus Pediatric urine samples	Homo sapiens	1	Mstern_sample_preparation_fraction_02	3	0	analysis/mass_spec/reanalysis_r1.4/PXD016273/q181125_SS1332_MStern_02/reports/q181125_SS1332_MStern_02_sample_1_Default_Hierarchical_Report.txt
PXD016273	q181125_SS1332_MStern_03.mgf	public_data/PXD016273/mgf/q181125_SS1332_MStern_03.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD016273	32129078	q181125_SS1332_MStern_03.mgf	Tissus Pediatric urine samples	Homo sapiens	1	Mstern_sample_preparation_fraction_03	3	0	analysis/mass_spec/reanalysis_r1.4/PXD016273/q181125_SS1332_MStern_03/reports/q181125_SS1332_MStern_03_sample_1_Default_Hierarchical_Report.txt
PXD016273	q181125_SS1332_MStern_04.mgf	public_data/PXD016273/mgf/q181125_SS1332_MStern_04.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD016273	32129078	q181125_SS1332_MStern_04.mgf	Tissus Pediatric urine samples	Homo sapiens	1	Mstern_sample_preparation_fraction_04	3	0	analysis/mass_spec/reanalysis_r1.4/PXD016273/q181125_SS1332_MStern_04/reports/q181125_SS1332_MStern_04_sample_1_Default_Hierarchical_Report.txt
PXD016273	q181127_SS1332_InSolution_01.mgf	public_data/PXD016273/mgf/q181127_SS1332_InSolution_01.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD016273	32129078	q181127_SS1332_InSolution_01.mgf	Tissus Pediatric urine samples	Homo sapiens	1	In-Solution_sample_preparation_fraction_01	3	0	analysis/mass_spec/reanalysis_r1.4/PXD016273/q181127_SS1332_InSolution_01/reports/q181127_SS1332_InSolution_01_sample_1_Default_Hierarchical_Report.txt
PXD016273	q181127_SS1332_InSolution_02.mgf	public_data/PXD016273/mgf/q181127_SS1332_InSolution_02.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD016273	32129078	q181127_SS1332_InSolution_02.mgf	Tissus Pediatric urine samples	Homo sapiens	1	In-Solution_sample_preparation_fraction_02	3	0	analysis/mass_spec/reanalysis_r1.4/PXD016273/q181127_SS1332_InSolution_02/reports/q181127_SS1332_InSolution_02_sample_1_Default_Hierarchical_Report.txt
PXD016273	q181127_SS1332_InSolution_03.mgf	public_data/PXD016273/mgf/q181127_SS1332_InSolution_03.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD016273	32129078	q181127_SS1332_InSolution_03.mgf	Tissus Pediatric urine samples	Homo sapiens	1	In-Solution_sample_preparation_fraction_03	3	0	analysis/mass_spec/reanalysis_r1.4/PXD016273/q181127_SS1332_InSolution_03/reports/q181127_SS1332_InSolution_03_sample_1_Default_Hierarchical_Report.txt
PXD016273	q181127_SS1332_InSolution_04.mgf	public_data/PXD016273/mgf/q181127_SS1332_InSolution_04.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD016273	32129078	q181127_SS1332_InSolution_04.mgf	Tissus Pediatric urine samples	Homo sapiens	1	In-Solution_sample_preparation_fraction_04	3	0	analysis/mass_spec/reanalysis_r1.4/PXD016273/q181127_SS1332_InSolution_04/reports/q181127_SS1332_InSolution_04_sample_1_Default_Hierarchical_Report.txt
PXD016273	q181127_SS1332_PreOmics_01.mgf	public_data/PXD016273/mgf/q181127_SS1332_PreOmics_01.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD016273	32129078	q181127_SS1332_PreOmics_01.mgf	Tissus Pediatric urine samples	Homo sapiens	1	PreOmics_inStageTip_sample_preparation_fraction_01	3	0	analysis/mass_spec/reanalysis_r1.4/PXD016273/q181127_SS1332_PreOmics_01/reports/q181127_SS1332_PreOmics_01_sample_1_Default_Hierarchical_Report.txt
PXD016273	q181127_SS1332_PreOmics_02.mgf	public_data/PXD016273/mgf/q181127_SS1332_PreOmics_02.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD016273	32129078	q181127_SS1332_PreOmics_02.mgf	Tissus Pediatric urine samples	Homo sapiens	1	PreOmics_inStageTip_sample_preparation_fraction_02	3	0	analysis/mass_spec/reanalysis_r1.4/PXD016273/q181127_SS1332_PreOmics_02/reports/q181127_SS1332_PreOmics_02_sample_1_Default_Hierarchical_Report.txt
PXD016273	q181127_SS1332_PreOmics_03.mgf	public_data/PXD016273/mgf/q181127_SS1332_PreOmics_03.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD016273	32129078	q181127_SS1332_PreOmics_03.mgf	Tissus Pediatric urine samples	Homo sapiens	1	PreOmics_inStageTip_sample_preparation_fraction_03	3	0	analysis/mass_spec/reanalysis_r1.4/PXD016273/q181127_SS1332_PreOmics_03/reports/q181127_SS1332_PreOmics_03_sample_1_Default_Hierarchical_Report.txt
