#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD005129	280_115F1	public_data/PXD005129/mgf/280_115F1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_115F1	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_115F1/reports/280_115F1_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_115F2	public_data/PXD005129/mgf/280_115F2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_115F2	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_115F2/reports/280_115F2_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_119F1	public_data/PXD005129/mgf/280_119F1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_119F1	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_119F1/reports/280_119F1_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_119F2	public_data/PXD005129/mgf/280_119F2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_119F2	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_119F2/reports/280_119F2_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_124F1	public_data/PXD005129/mgf/280_124F1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_124F1	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_124F1/reports/280_124F1_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_124F2	public_data/PXD005129/mgf/280_124F2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_124F2	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_124F2/reports/280_124F2_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_57CF1	public_data/PXD005129/mgf/280_57CF1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_57CF1	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_57CF1/reports/280_57CF1_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_57F2	public_data/PXD005129/mgf/280_57F2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_57F2	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_57F2/reports/280_57F2_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_D4-2F1	public_data/PXD005129/mgf/280_D4-2F1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_D4-2F1	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_D4-2F1/reports/280_D4-2F1_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_D4-2F2	public_data/PXD005129/mgf/280_D4-2F2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_D4-2F2	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_D4-2F2/reports/280_D4-2F2_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_D4-4F1	public_data/PXD005129/mgf/280_D4-4F1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_D4-4F1	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_D4-4F1/reports/280_D4-4F1_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_D4-4F2	public_data/PXD005129/mgf/280_D4-4F2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_D4-4F2	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_D4-4F2/reports/280_D4-4F2_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_D4-5F1	public_data/PXD005129/mgf/280_D4-5F1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_D4-5F1	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_D4-5F1/reports/280_D4-5F1_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_D4-5F2	public_data/PXD005129/mgf/280_D4-5F2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_D4-5F2	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_D4-5F2/reports/280_D4-5F2_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_D6-5F1	public_data/PXD005129/mgf/280_D6-5F1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_D6-5F1	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_D6-5F1/reports/280_D6-5F1_sample_1_Default_Hierarchical_Report.txt
PXD005129	280_D6-5F2	public_data/PXD005129/mgf/280_D6-5F2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD005129	29145436	280_D6-5F2	Tissue eggs	Danio rerio	1	none	1	5	analysis/mass_spec/reanalysis_r1.6/PXD005129/280_D6-5F2/reports/280_D6-5F2_sample_1_Default_Hierarchical_Report.txt
