#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD001792	1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio1	public_data/PXD001792/mgf/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001792	26280412	Liver_EarlyIns_10s_Bio1	Tissue Liver	Mus musculus	1	none	3	1	analysis/mass_spec/reanalysis_r1.6/PXD001792/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio1/reports/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio1_sample_1_Default_Hierarchical_Report.txt
PXD001792	1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio2	public_data/PXD001792/mgf/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001792	26280412	Liver_EarlyIns_10s_Bio2	Tissue Liver	Mus musculus	1	none	3	1	analysis/mass_spec/reanalysis_r1.6/PXD001792/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio2/reports/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio2_sample_1_Default_Hierarchical_Report.txt
PXD001792	1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio3	public_data/PXD001792/mgf/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001792	26280412	Liver_EarlyIns_10s_Bio3	Tissue Liver	Mus musculus	1	none	3	1	analysis/mass_spec/reanalysis_r1.6/PXD001792/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio3/reports/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio3_sample_1_Default_Hierarchical_Report.txt
PXD001792	1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio4	public_data/PXD001792/mgf/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio4.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001792	26280412	Liver_EarlyIns_10s_Bio4	Tissue Liver	Mus musculus	1	none	3	1	analysis/mass_spec/reanalysis_r1.6/PXD001792/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio4/reports/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio4_sample_1_Default_Hierarchical_Report.txt
PXD001792	1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio5	public_data/PXD001792/mgf/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio5.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001792	26280412	Liver_EarlyIns_10s_Bio5	Tissue Liver	Mus musculus	1	none	3	1	analysis/mass_spec/reanalysis_r1.6/PXD001792/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio5/reports/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio5_sample_1_Default_Hierarchical_Report.txt
PXD001792	1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio6	public_data/PXD001792/mgf/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio6.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001792	26280412	Liver_EarlyIns_10s_Bio6	Tissue Liver	Mus musculus	1	none	3	1	analysis/mass_spec/reanalysis_r1.6/PXD001792/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio6/reports/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio6_sample_1_Default_Hierarchical_Report.txt
PXD001792	1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio7	public_data/PXD001792/mgf/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio7.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001792	26280412	Liver_EarlyIns_10s_Bio7	Tissue Liver	Mus musculus	1	none	3	1	analysis/mass_spec/reanalysis_r1.6/PXD001792/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio7/reports/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio7_sample_1_Default_Hierarchical_Report.txt
PXD001792	1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio8	public_data/PXD001792/mgf/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio8.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001792	26280412	Liver_EarlyIns_10s_Bio8	Tissue Liver	Mus musculus	1	none	3	1	analysis/mass_spec/reanalysis_r1.6/PXD001792/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio8/reports/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio8_sample_1_Default_Hierarchical_Report.txt
PXD001792	1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio9	public_data/PXD001792/mgf/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio9.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001792	26280412	Liver_EarlyIns_10s_Bio9	Tissue Liver	Mus musculus	1	none	3	1	analysis/mass_spec/reanalysis_r1.6/PXD001792/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio9/reports/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_10s_Bio9_sample_1_Default_Hierarchical_Report.txt
PXD001792	1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_15s_Bio1	public_data/PXD001792/mgf/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_15s_Bio1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001792	26280412	Liver_EarlyIns_15s_Bio1	Tissue Liver	Mus musculus	1	none	3	1	analysis/mass_spec/reanalysis_r1.6/PXD001792/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_15s_Bio1/reports/1_QEp2_LC11_SeHu_LivPhos_EarlyInsulin_15s_Bio1_sample_1_Default_Hierarchical_Report.txt
