#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD012395	011316_MMS_DDC1FLvsDNA2aad	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad/reports/011316_MMS_DDC1FLvsDNA2aad_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_12ul_4pct	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_12ul_4pct.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_12ul_4pct_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_12ul_4pct/reports/011316_MMS_DDC1FLvsDNA2aad_12ul_4pct_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_5pct	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_5pct.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_5pct_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_5pct/reports/011316_MMS_DDC1FLvsDNA2aad_5pct_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_1	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_1.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_1_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_1/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_1_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_10	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_10.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_10_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_10/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_10_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_2	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_2.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_2_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_2/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_2_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_23	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_23.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_23_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_23/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_23_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_23_2	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_23_2.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_23_2_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_23_2/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_23_2_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_2_151205163538	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_2_151205163538.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_2_151205163538_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_2_151205163538/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_2_151205163538_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_3	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_3.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_3_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_3/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_3_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_3_151205184840	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_3_151205184840.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_3_151205184840_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_3_151205184840/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_3_151205184840_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_4	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_4.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_4_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_4/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_4_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_45	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_45.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_45_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_45/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_45_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_45_2	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_45_2.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_45_2_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_45_2/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_45_2_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_5	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_5.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_5_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_5/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_5_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_6	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_6.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_6_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_6/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_6_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_67	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_67.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_67_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_67/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_67_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_67_2	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_67_2.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_67_2_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_67_2/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_67_2_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_7	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_7.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_7_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_7/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_7_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_8	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_8.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_8_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_8/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_8_sample_1_Default_Hierarchical_Report.txt
PXD012395	011316_MMS_DDC1FLvsDNA2aad_HILIC_89	public_data/PXD012395/mgf/011316_MMS_DDC1FLvsDNA2aad_HILIC_89.mgf	Trypsin	Carbamidomethylation of C	Arginine 13C(6) 15N(4), Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD012395	33491328	011316_MMS_DDC1FLvsDNA2aad_HILIC_89_REP0_F0	Whole organism	Saccharomyces cerevisiae S288c	0	see files [PXD012395-ev1.tsv] for more details in public_data/PXD012395 	3	1	analysis/mass_spec/reanalysis_r1.6/PXD012395/011316_MMS_DDC1FLvsDNA2aad_HILIC_89/reports/011316_MMS_DDC1FLvsDNA2aad_HILIC_89_sample_1_Default_Hierarchical_Report.txt
