#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD003656	FN01_Mouseretina_set1_180min_10ug_C1_100715	public_data/PXD003656/mgf/FN01_Mouseretina_set1_180min_10ug_C1_100715.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 4-plex of K, iTRAQ 4-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003656	26969716	FN01_Mouseretina_set1_180min_10ug_C1_100715REP1_FRAC01REP1_FRAC	Tissue retina	Mus musculus	REP1_FRAC01REP1_FRAC	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD003656/FN01_Mouseretina_set1_180min_10ug_C1_100715/reports/FN01_Mouseretina_set1_180min_10ug_C1_100715_sample_1_Default_Hierarchical_Report.txt
PXD003656	FN01_Mouseretina_set2_180min_10ug_C2_091213	public_data/PXD003656/mgf/FN01_Mouseretina_set2_180min_10ug_C2_091213.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 4-plex of K, iTRAQ 4-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003656	26969716	FN01_Mouseretina_set2_180min_10ug_C2_091213REP2_FRAC01REP2_FRAC	Tissue retina	Mus musculus	REP2_FRAC01REP2_FRAC	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD003656/FN01_Mouseretina_set2_180min_10ug_C2_091213/reports/FN01_Mouseretina_set2_180min_10ug_C2_091213_sample_1_Default_Hierarchical_Report.txt
PXD003656	FN01_Mouseretina_set3_180min_10ug_C1_101015	public_data/PXD003656/mgf/FN01_Mouseretina_set3_180min_10ug_C1_101015.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 4-plex of K, iTRAQ 4-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003656	26969716	FN01_Mouseretina_set3_180min_10ug_C1_101015REP3_FRAC01REP3_FRAC	Tissue retina	Mus musculus	REP3_FRAC01REP3_FRAC	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD003656/FN01_Mouseretina_set3_180min_10ug_C1_101015/reports/FN01_Mouseretina_set3_180min_10ug_C1_101015_sample_1_Default_Hierarchical_Report.txt
PXD003656	FN02_Mouseretina_set1_180min_10ug_C2_100715	public_data/PXD003656/mgf/FN02_Mouseretina_set1_180min_10ug_C2_100715.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 4-plex of K, iTRAQ 4-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003656	26969716	FN02_Mouseretina_set1_180min_10ug_C2_100715REP1_FRAC02REP1_FRAC	Tissue retina	Mus musculus	REP1_FRAC02REP1_FRAC	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD003656/FN02_Mouseretina_set1_180min_10ug_C2_100715/reports/FN02_Mouseretina_set1_180min_10ug_C2_100715_sample_1_Default_Hierarchical_Report.txt
PXD003656	FN02_Mouseretina_set2_180min_10ug_C1_091213	public_data/PXD003656/mgf/FN02_Mouseretina_set2_180min_10ug_C1_091213.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 4-plex of K, iTRAQ 4-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003656	26969716	FN02_Mouseretina_set2_180min_10ug_C1_091213REP2_FRAC02REP2_FRAC	Tissue retina	Mus musculus	REP2_FRAC02REP2_FRAC	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD003656/FN02_Mouseretina_set2_180min_10ug_C1_091213/reports/FN02_Mouseretina_set2_180min_10ug_C1_091213_sample_1_Default_Hierarchical_Report.txt
PXD003656	FN02_Mouseretina_set3_180min_10ug_C2_101015	public_data/PXD003656/mgf/FN02_Mouseretina_set3_180min_10ug_C2_101015.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 4-plex of K, iTRAQ 4-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003656	26969716	FN02_Mouseretina_set3_180min_10ug_C2_101015REP3_FRAC02REP3_FRAC	Tissue retina	Mus musculus	REP3_FRAC02REP3_FRAC	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD003656/FN02_Mouseretina_set3_180min_10ug_C2_101015/reports/FN02_Mouseretina_set3_180min_10ug_C2_101015_sample_1_Default_Hierarchical_Report.txt
PXD003656	FN03_Mouseretina_set1_180min_10ug_C1_100715	public_data/PXD003656/mgf/FN03_Mouseretina_set1_180min_10ug_C1_100715.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 4-plex of K, iTRAQ 4-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003656	26969716	FN03_Mouseretina_set1_180min_10ug_C1_100715REP1_FRAC03REP1_FRAC	Tissue retina	Mus musculus	REP1_FRAC03REP1_FRAC	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD003656/FN03_Mouseretina_set1_180min_10ug_C1_100715/reports/FN03_Mouseretina_set1_180min_10ug_C1_100715_sample_1_Default_Hierarchical_Report.txt
PXD003656	FN03_Mouseretina_set2_180min_10ug_C2_091213	public_data/PXD003656/mgf/FN03_Mouseretina_set2_180min_10ug_C2_091213.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 4-plex of K, iTRAQ 4-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003656	26969716	FN03_Mouseretina_set2_180min_10ug_C2_091213REP2_FRAC03REP2_FRAC	Tissue retina	Mus musculus	REP2_FRAC03REP2_FRAC	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD003656/FN03_Mouseretina_set2_180min_10ug_C2_091213/reports/FN03_Mouseretina_set2_180min_10ug_C2_091213_sample_1_Default_Hierarchical_Report.txt
PXD003656	FN03_Mouseretina_set3_180min_10ug_C1_101015	public_data/PXD003656/mgf/FN03_Mouseretina_set3_180min_10ug_C1_101015.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 4-plex of K, iTRAQ 4-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003656	26969716	FN03_Mouseretina_set3_180min_10ug_C1_101015REP3_FRAC03REP3_FRAC	Tissue retina	Mus musculus	REP3_FRAC03REP3_FRAC	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD003656/FN03_Mouseretina_set3_180min_10ug_C1_101015/reports/FN03_Mouseretina_set3_180min_10ug_C1_101015_sample_1_Default_Hierarchical_Report.txt
PXD003656	FN04_Mouseretina_set1_180min_10ug_C2_100715	public_data/PXD003656/mgf/FN04_Mouseretina_set1_180min_10ug_C2_100715.mgf	Trypsin	Carbamidomethylation of C, iTRAQ 4-plex of K, iTRAQ 4-plex of peptide N-term	Oxidation of M	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003656	26969716	FN04_Mouseretina_set1_180min_10ug_C2_100715REP1_FRAC04REP1_FRAC	Tissue retina	Mus musculus	REP1_FRAC04REP1_FRAC	none	3	2	analysis/mass_spec/reanalysis_r1.6/PXD003656/FN04_Mouseretina_set1_180min_10ug_C2_100715/reports/FN04_Mouseretina_set1_180min_10ug_C2_100715_sample_1_Default_Hierarchical_Report.txt
