#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD000788	4A_Ani1	public_data/PXD000788/mgf/4A_Ani1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Ubiquitination of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000788	24797263	4A_Ani1	Continuous cell line HEK293	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000788/4A_Ani1/reports/4A_Ani1_sample_1_Default_Hierarchical_Report.txt
PXD000788	4A_Ani2	public_data/PXD000788/mgf/4A_Ani2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Ubiquitination of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000788	24797263	4A_Ani2	Continuous cell line HEK294	Homo sapiens	2	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000788/4A_Ani2/reports/4A_Ani2_sample_1_Default_Hierarchical_Report.txt
PXD000788	4A_Ani3	public_data/PXD000788/mgf/4A_Ani3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Ubiquitination of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000788	24797263	4A_Ani3	Continuous cell line HEK295	Homo sapiens	3	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000788/4A_Ani3/reports/4A_Ani3_sample_1_Default_Hierarchical_Report.txt
PXD000788	4A_Cont1	public_data/PXD000788/mgf/4A_Cont1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Ubiquitination of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000788	24797263	4A_Cont1	Continuous cell line HEK296	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000788/4A_Cont1/reports/4A_Cont1_sample_1_Default_Hierarchical_Report.txt
PXD000788	4A_Cont2	public_data/PXD000788/mgf/4A_Cont2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Ubiquitination of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000788	24797263	4A_Cont2	Continuous cell line HEK297	Homo sapiens	2	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000788/4A_Cont2/reports/4A_Cont2_sample_1_Default_Hierarchical_Report.txt
PXD000788	4A_Cont3	public_data/PXD000788/mgf/4A_Cont3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Ubiquitination of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000788	24797263	4A_Cont3	Continuous cell line HEK298	Homo sapiens	3	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000788/4A_Cont3/reports/4A_Cont3_sample_1_Default_Hierarchical_Report.txt
PXD000788	4A_EGF37C1	public_data/PXD000788/mgf/4A_EGF37C1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Ubiquitination of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000788	24797263	4A_EGF37C1	Continuous cell line HEK299	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000788/4A_EGF37C1/reports/4A_EGF37C1_sample_1_Default_Hierarchical_Report.txt
PXD000788	4A_EGF37C2	public_data/PXD000788/mgf/4A_EGF37C2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Ubiquitination of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000788	24797263	4A_EGF37C2	Continuous cell line HEK300	Homo sapiens	2	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000788/4A_EGF37C2/reports/4A_EGF37C2_sample_1_Default_Hierarchical_Report.txt
PXD000788	4A_EGF37C3	public_data/PXD000788/mgf/4A_EGF37C3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Ubiquitination of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000788	24797263	4A_EGF37C3	Continuous cell line HEK301	Homo sapiens	3	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000788/4A_EGF37C3/reports/4A_EGF37C3_sample_1_Default_Hierarchical_Report.txt
PXD000788	4A_EGF4C1	public_data/PXD000788/mgf/4A_EGF4C1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y, Ubiquitination of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000788	24797263	4A_EGF4C1	Continuous cell line HEK302	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000788/4A_EGF4C1/reports/4A_EGF4C1_sample_1_Default_Hierarchical_Report.txt
