#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD013822	P17702_B_1_F10	public_data/PXD013822/mgf/P17702_B_1_F10.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term, Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD013822	31136077	TMT_REP1_F10	Tissue Brain hippocampus	Ovis aries	1	Proteome of hippocampus from sheep divided in 4 categories (see TMT_Key.txt), in triplicate (REP), across fractions (F)	3	4	analysis/mass_spec/reanalysis_r1.4/PXD013822/P17702_B_1_F10/reports/P17702_B_1_F10_sample_1_Default_Hierarchical_Report.txt
PXD013822	P17702_B_1_F1	public_data/PXD013822/mgf/P17702_B_1_F1.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term, Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD013822	31136077	TMT_REP1_F1	Tissue Brain hippocampus	Ovis aries	1	Proteome of hippocampus from sheep divided in 4 categories (see TMT_Key.txt), in triplicate (REP), across fractions (F)	3	4	analysis/mass_spec/reanalysis_r1.4/PXD013822/P17702_B_1_F1/reports/P17702_B_1_F1_sample_1_Default_Hierarchical_Report.txt
PXD013822	P17702_B_1_F2	public_data/PXD013822/mgf/P17702_B_1_F2.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term, Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD013822	31136077	TMT_REP1_F2	Tissue Brain hippocampus	Ovis aries	1	Proteome of hippocampus from sheep divided in 4 categories (see TMT_Key.txt), in triplicate (REP), across fractions (F)	3	4	analysis/mass_spec/reanalysis_r1.4/PXD013822/P17702_B_1_F2/reports/P17702_B_1_F2_sample_1_Default_Hierarchical_Report.txt
PXD013822	P17702_B_1_F3	public_data/PXD013822/mgf/P17702_B_1_F3.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term, Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD013822	31136077	TMT_REP1_F3	Tissue Brain hippocampus	Ovis aries	1	Proteome of hippocampus from sheep divided in 4 categories (see TMT_Key.txt), in triplicate (REP), across fractions (F)	3	4	analysis/mass_spec/reanalysis_r1.4/PXD013822/P17702_B_1_F3/reports/P17702_B_1_F3_sample_1_Default_Hierarchical_Report.txt
PXD013822	P17702_B_1_F4	public_data/PXD013822/mgf/P17702_B_1_F4.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term, Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD013822	31136077	TMT_REP1_F4	Tissue Brain hippocampus	Ovis aries	1	Proteome of hippocampus from sheep divided in 4 categories (see TMT_Key.txt), in triplicate (REP), across fractions (F)	3	4	analysis/mass_spec/reanalysis_r1.4/PXD013822/P17702_B_1_F4/reports/P17702_B_1_F4_sample_1_Default_Hierarchical_Report.txt
PXD013822	P17702_B_1_F5	public_data/PXD013822/mgf/P17702_B_1_F5.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term, Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD013822	31136077	TMT_REP1_F5	Tissue Brain hippocampus	Ovis aries	1	Proteome of hippocampus from sheep divided in 4 categories (see TMT_Key.txt), in triplicate (REP), across fractions (F)	3	4	analysis/mass_spec/reanalysis_r1.4/PXD013822/P17702_B_1_F5/reports/P17702_B_1_F5_sample_1_Default_Hierarchical_Report.txt
PXD013822	P17702_B_1_F6	public_data/PXD013822/mgf/P17702_B_1_F6.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term, Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD013822	31136077	TMT_REP1_F6	Tissue Brain hippocampus	Ovis aries	1	Proteome of hippocampus from sheep divided in 4 categories (see TMT_Key.txt), in triplicate (REP), across fractions (F)	3	4	analysis/mass_spec/reanalysis_r1.4/PXD013822/P17702_B_1_F6/reports/P17702_B_1_F6_sample_1_Default_Hierarchical_Report.txt
PXD013822	P17702_B_1_F7	public_data/PXD013822/mgf/P17702_B_1_F7.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term, Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD013822	31136077	TMT_REP1_F7	Tissue Brain hippocampus	Ovis aries	1	Proteome of hippocampus from sheep divided in 4 categories (see TMT_Key.txt), in triplicate (REP), across fractions (F)	3	4	analysis/mass_spec/reanalysis_r1.4/PXD013822/P17702_B_1_F7/reports/P17702_B_1_F7_sample_1_Default_Hierarchical_Report.txt
PXD013822	P17702_B_1_F8	public_data/PXD013822/mgf/P17702_B_1_F8.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term, Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD013822	31136077	TMT_REP1_F8	Tissue Brain hippocampus	Ovis aries	1	Proteome of hippocampus from sheep divided in 4 categories (see TMT_Key.txt), in triplicate (REP), across fractions (F)	3	4	analysis/mass_spec/reanalysis_r1.4/PXD013822/P17702_B_1_F8/reports/P17702_B_1_F8_sample_1_Default_Hierarchical_Report.txt
PXD013822	P17702_B_1_F9	public_data/PXD013822/mgf/P17702_B_1_F9.mgf	Trypsin	TMT 6-plex of K, TMT 6-plex of peptide N-term, Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD013822	31136077	TMT_REP1_F9	Tissue Brain hippocampus	Ovis aries	1	Proteome of hippocampus from sheep divided in 4 categories (see TMT_Key.txt), in triplicate (REP), across fractions (F)	3	4	analysis/mass_spec/reanalysis_r1.4/PXD013822/P17702_B_1_F9/reports/P17702_B_1_F9_sample_1_Default_Hierarchical_Report.txt
