#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	report
PXD011254	DC_REP1_F1	public_data/PXD011254/mgf/DC_REP1_F1.mgf	Trypsin	Methylthio of C, TMT 6-plex of peptide N-term, TMT 6-plex of K	Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD011254	30659192	DC_REP1	Continuous Cell Line U2OS	Homo sapiens	1	LOPIT-DC (DC), biological triplicate (REP)	analysis/mass_spec/reanalysis_r1.4/PXD011254/DC_REP1_F1/reports/DC_REP1_F1_sample_1_Default_Hierarchical_Report.txt
PXD011254	DC_REP1_F10	public_data/PXD011254/mgf/DC_REP1_F10.mgf	Trypsin	Methylthio of C, TMT 6-plex of peptide N-term, TMT 6-plex of K	Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD011254	30659192	DC_REP1	Continuous Cell Line U2OS	Homo sapiens	1	LOPIT-DC (DC), biological triplicate (REP)	analysis/mass_spec/reanalysis_r1.4/PXD011254/DC_REP1_F10/reports/DC_REP1_F10_sample_1_Default_Hierarchical_Report.txt
PXD011254	DC_REP1_F12	public_data/PXD011254/mgf/DC_REP1_F12.mgf	Trypsin	Methylthio of C, TMT 6-plex of peptide N-term, TMT 6-plex of K	Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD011254	30659192	DC_REP1	Continuous Cell Line U2OS	Homo sapiens	1	LOPIT-DC (DC), biological triplicate (REP)	analysis/mass_spec/reanalysis_r1.4/PXD011254/DC_REP1_F12/reports/DC_REP1_F12_sample_1_Default_Hierarchical_Report.txt
PXD011254	DC_REP1_F13	public_data/PXD011254/mgf/DC_REP1_F13.mgf	Trypsin	Methylthio of C, TMT 6-plex of peptide N-term, TMT 6-plex of K	Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD011254	30659192	DC_REP1	Continuous Cell Line U2OS	Homo sapiens	1	LOPIT-DC (DC), biological triplicate (REP)	analysis/mass_spec/reanalysis_r1.4/PXD011254/DC_REP1_F13/reports/DC_REP1_F13_sample_1_Default_Hierarchical_Report.txt
PXD011254	DC_REP1_F14	public_data/PXD011254/mgf/DC_REP1_F14.mgf	Trypsin	Methylthio of C, TMT 6-plex of peptide N-term, TMT 6-plex of K	Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD011254	30659192	DC_REP1	Continuous Cell Line U2OS	Homo sapiens	1	LOPIT-DC (DC), biological triplicate (REP)	analysis/mass_spec/reanalysis_r1.4/PXD011254/DC_REP1_F14/reports/DC_REP1_F14_sample_1_Default_Hierarchical_Report.txt
PXD011254	DC_REP1_F15	public_data/PXD011254/mgf/DC_REP1_F15.mgf	Trypsin	Methylthio of C, TMT 6-plex of peptide N-term, TMT 6-plex of K	Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD011254	30659192	DC_REP1	Continuous Cell Line U2OS	Homo sapiens	1	LOPIT-DC (DC), biological triplicate (REP)	analysis/mass_spec/reanalysis_r1.4/PXD011254/DC_REP1_F15/reports/DC_REP1_F15_sample_1_Default_Hierarchical_Report.txt
PXD011254	DC_REP1_F16	public_data/PXD011254/mgf/DC_REP1_F16.mgf	Trypsin	Methylthio of C, TMT 6-plex of peptide N-term, TMT 6-plex of K	Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD011254	30659192	DC_REP1	Continuous Cell Line U2OS	Homo sapiens	1	LOPIT-DC (DC), biological triplicate (REP)	analysis/mass_spec/reanalysis_r1.4/PXD011254/DC_REP1_F16/reports/DC_REP1_F16_sample_1_Default_Hierarchical_Report.txt
PXD011254	DC_REP1_F17	public_data/PXD011254/mgf/DC_REP1_F17.mgf	Trypsin	Methylthio of C, TMT 6-plex of peptide N-term, TMT 6-plex of K	Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD011254	30659192	DC_REP1	Continuous Cell Line U2OS	Homo sapiens	1	LOPIT-DC (DC), biological triplicate (REP)	analysis/mass_spec/reanalysis_r1.4/PXD011254/DC_REP1_F17/reports/DC_REP1_F17_sample_1_Default_Hierarchical_Report.txt
PXD011254	DC_REP1_F18	public_data/PXD011254/mgf/DC_REP1_F18.mgf	Trypsin	Methylthio of C, TMT 6-plex of peptide N-term, TMT 6-plex of K	Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD011254	30659192	DC_REP1	Continuous Cell Line U2OS	Homo sapiens	1	LOPIT-DC (DC), biological triplicate (REP)	analysis/mass_spec/reanalysis_r1.4/PXD011254/DC_REP1_F18/reports/DC_REP1_F18_sample_1_Default_Hierarchical_Report.txt
PXD011254	DC_REP1_F2	public_data/PXD011254/mgf/DC_REP1_F2.mgf	Trypsin	Methylthio of C, TMT 6-plex of peptide N-term, TMT 6-plex of K	Oxidation of M, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD011254	30659192	DC_REP1	Continuous Cell Line U2OS	Homo sapiens	1	LOPIT-DC (DC), biological triplicate (REP)	analysis/mass_spec/reanalysis_r1.4/PXD011254/DC_REP1_F2/reports/DC_REP1_F2_sample_1_Default_Hierarchical_Report.txt
