#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD006098	20130524_EXQ4_FB_SA_Neugebauer_1	public_data/PXD006098/mgf/20130524_EXQ4_FB_SA_Neugebauer_1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD006098	28381614	20130524_EXQ4_FB_SA_Neugebauer_1	Tissue embryos	Danio rerio	1	1_A1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD006098/20130524_EXQ4_FB_SA_Neugebauer_1/reports/20130524_EXQ4_FB_SA_Neugebauer_1_sample_1_Default_Hierarchical_Report.txt
PXD006098	20130524_EXQ4_FB_SA_Neugebauer_3	public_data/PXD006098/mgf/20130524_EXQ4_FB_SA_Neugebauer_3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD006098	28381614	20130524_EXQ4_FB_SA_Neugebauer_3	Tissue embryos	Danio rerio	1	1_A2	3	5	analysis/mass_spec/reanalysis_r1.6/PXD006098/20130524_EXQ4_FB_SA_Neugebauer_3/reports/20130524_EXQ4_FB_SA_Neugebauer_3_sample_1_Default_Hierarchical_Report.txt
PXD006098	20130524_EXQ4_FB_SA_Neugebauer_4	public_data/PXD006098/mgf/20130524_EXQ4_FB_SA_Neugebauer_4.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD006098	28381614	20130524_EXQ4_FB_SA_Neugebauer_4	Tissue embryos	Danio rerio	2	1_B2	3	5	analysis/mass_spec/reanalysis_r1.6/PXD006098/20130524_EXQ4_FB_SA_Neugebauer_4/reports/20130524_EXQ4_FB_SA_Neugebauer_4_sample_1_Default_Hierarchical_Report.txt
PXD006098	20130524_EXQ4_FB_SA_Neugebauer_6	public_data/PXD006098/mgf/20130524_EXQ4_FB_SA_Neugebauer_6.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD006098	28381614	20130524_EXQ4_FB_SA_Neugebauer_6	Tissue embryos	Danio rerio	2	1_B3	3	5	analysis/mass_spec/reanalysis_r1.6/PXD006098/20130524_EXQ4_FB_SA_Neugebauer_6/reports/20130524_EXQ4_FB_SA_Neugebauer_6_sample_1_Default_Hierarchical_Report.txt
PXD006098	20130524_EXQ4_FB_SA_Neugebauer_7	public_data/PXD006098/mgf/20130524_EXQ4_FB_SA_Neugebauer_7.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD006098	28381614	20130524_EXQ4_FB_SA_Neugebauer_7	Tissue embryos	Danio rerio	1	1_A3	3	5	analysis/mass_spec/reanalysis_r1.6/PXD006098/20130524_EXQ4_FB_SA_Neugebauer_7/reports/20130524_EXQ4_FB_SA_Neugebauer_7_sample_1_Default_Hierarchical_Report.txt
PXD006098	20130524_EXQ4_FB_SA_Neugebauer_8	public_data/PXD006098/mgf/20130524_EXQ4_FB_SA_Neugebauer_8.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD006098	28381614	20130524_EXQ4_FB_SA_Neugebauer_8	Tissue embryos	Danio rerio	2	1_B1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD006098/20130524_EXQ4_FB_SA_Neugebauer_8/reports/20130524_EXQ4_FB_SA_Neugebauer_8_sample_1_Default_Hierarchical_Report.txt
PXD006098	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A2	public_data/PXD006098/mgf/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD006098	28381614	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A2	Tissue embryos	Danio rerio	1	2_A2	3	5	analysis/mass_spec/reanalysis_r1.6/PXD006098/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A2/reports/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A2_sample_1_Default_Hierarchical_Report.txt
PXD006098	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A3	public_data/PXD006098/mgf/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD006098	28381614	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A3	Tissue embryos	Danio rerio	1	2_A3	3	5	analysis/mass_spec/reanalysis_r1.6/PXD006098/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A3/reports/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A3_sample_1_Default_Hierarchical_Report.txt
PXD006098	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A4	public_data/PXD006098/mgf/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A4.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD006098	28381614	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A4	Tissue embryos	Danio rerio	1	2_A1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD006098/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A4/reports/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_A4_sample_1_Default_Hierarchical_Report.txt
PXD006098	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B1	public_data/PXD006098/mgf/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD006098	28381614	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B1	Tissue embryos	Danio rerio	2	2_B1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD006098/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B1/reports/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B1_sample_1_Default_Hierarchical_Report.txt
PXD006098	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B2	public_data/PXD006098/mgf/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD006098	28381614	20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B2	Tissue embryos	Danio rerio	2	2_B2	3	5	analysis/mass_spec/reanalysis_r1.6/PXD006098/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B2/reports/20140314_QEP2_FBU_FB_NeugebauerCollab_part2_B2_sample_1_Default_Hierarchical_Report.txt
