#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD011890	mmSpermatid-rep1-frac1-phospho-enriched-IMAC-20170503	public_data/PXD011890/mgf/mmSpermatid-rep1-frac1-phospho-enriched-IMAC-20170503.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD011890	30901149	mmSpermatid-rep1-frac1-phospho-enriched-IMAC-20170503_REP0_F0	Tissue testis spermatid isolation	Mus musculus	0	IMAC	1	1	analysis/mass_spec/reanalysis_r1.6/PXD011890/mmSpermatid-rep1-frac1-phospho-enriched-IMAC-20170503/reports/mmSpermatid-rep1-frac1-phospho-enriched-IMAC-20170503_sample_1_Default_Hierarchical_Report.txt
PXD011890	mmSpermatid-rep1-frac1-phospho-enriched-TiO2-20170509	public_data/PXD011890/mgf/mmSpermatid-rep1-frac1-phospho-enriched-TiO2-20170509.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD011890	30901149	mmSpermatid-rep1-frac1-phospho-enriched-TiO2-20170509_REP0_F0	Tissue testis spermatid isolation	Mus musculus	0	TiO2	1	1	analysis/mass_spec/reanalysis_r1.6/PXD011890/mmSpermatid-rep1-frac1-phospho-enriched-TiO2-20170509/reports/mmSpermatid-rep1-frac1-phospho-enriched-TiO2-20170509_sample_1_Default_Hierarchical_Report.txt
PXD011890	mmSpermatid-rep1-frac10-phospho-enriched-IMAC-20170518	public_data/PXD011890/mgf/mmSpermatid-rep1-frac10-phospho-enriched-IMAC-20170518.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD011890	30901149	mmSpermatid-rep1-frac10-phospho-enriched-IMAC-20170518_REP0_F0	Tissue testis spermatid isolation	Mus musculus	0	IMAC	1	1	analysis/mass_spec/reanalysis_r1.6/PXD011890/mmSpermatid-rep1-frac10-phospho-enriched-IMAC-20170518/reports/mmSpermatid-rep1-frac10-phospho-enriched-IMAC-20170518_sample_1_Default_Hierarchical_Report.txt
PXD011890	mmSpermatid-rep1-frac10-phospho-enriched-TiO2-20170522	public_data/PXD011890/mgf/mmSpermatid-rep1-frac10-phospho-enriched-TiO2-20170522.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD011890	30901149	mmSpermatid-rep1-frac10-phospho-enriched-TiO2-20170522_REP0_F0	Tissue testis spermatid isolation	Mus musculus	0	TiO2	1	1	analysis/mass_spec/reanalysis_r1.6/PXD011890/mmSpermatid-rep1-frac10-phospho-enriched-TiO2-20170522/reports/mmSpermatid-rep1-frac10-phospho-enriched-TiO2-20170522_sample_1_Default_Hierarchical_Report.txt
PXD011890	mmSpermatid-rep1-frac11-phospho-enriched-IMAC-20170513	public_data/PXD011890/mgf/mmSpermatid-rep1-frac11-phospho-enriched-IMAC-20170513.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD011890	30901149	mmSpermatid-rep1-frac11-phospho-enriched-IMAC-20170513_REP0_F0	Tissue testis spermatid isolation	Mus musculus	0	IMAC	1	1	analysis/mass_spec/reanalysis_r1.6/PXD011890/mmSpermatid-rep1-frac11-phospho-enriched-IMAC-20170513/reports/mmSpermatid-rep1-frac11-phospho-enriched-IMAC-20170513_sample_1_Default_Hierarchical_Report.txt
PXD011890	mmSpermatid-rep1-frac11-phospho-enriched-TiO2-20170522	public_data/PXD011890/mgf/mmSpermatid-rep1-frac11-phospho-enriched-TiO2-20170522.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD011890	30901149	mmSpermatid-rep1-frac11-phospho-enriched-TiO2-20170522_REP0_F0	Tissue testis spermatid isolation	Mus musculus	0	TiO2	1	1	analysis/mass_spec/reanalysis_r1.6/PXD011890/mmSpermatid-rep1-frac11-phospho-enriched-TiO2-20170522/reports/mmSpermatid-rep1-frac11-phospho-enriched-TiO2-20170522_sample_1_Default_Hierarchical_Report.txt
PXD011890	mmSpermatid-rep1-frac12-phospho-enriched-IMAC-20170513	public_data/PXD011890/mgf/mmSpermatid-rep1-frac12-phospho-enriched-IMAC-20170513.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD011890	30901149	mmSpermatid-rep1-frac12-phospho-enriched-IMAC-20170513_REP0_F0	Tissue testis spermatid isolation	Mus musculus	0	IMAC	1	1	analysis/mass_spec/reanalysis_r1.6/PXD011890/mmSpermatid-rep1-frac12-phospho-enriched-IMAC-20170513/reports/mmSpermatid-rep1-frac12-phospho-enriched-IMAC-20170513_sample_1_Default_Hierarchical_Report.txt
PXD011890	mmSpermatid-rep1-frac12-phospho-enriched-TiO2-20170522	public_data/PXD011890/mgf/mmSpermatid-rep1-frac12-phospho-enriched-TiO2-20170522.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD011890	30901149	mmSpermatid-rep1-frac12-phospho-enriched-TiO2-20170522_REP0_F0	Tissue testis spermatid isolation	Mus musculus	0	TiO2	1	1	analysis/mass_spec/reanalysis_r1.6/PXD011890/mmSpermatid-rep1-frac12-phospho-enriched-TiO2-20170522/reports/mmSpermatid-rep1-frac12-phospho-enriched-TiO2-20170522_sample_1_Default_Hierarchical_Report.txt
PXD011890	mmSpermatid-rep1-frac13-phospho-enriched-IMAC-20170513	public_data/PXD011890/mgf/mmSpermatid-rep1-frac13-phospho-enriched-IMAC-20170513.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD011890	30901149	mmSpermatid-rep1-frac13-phospho-enriched-IMAC-20170513_REP0_F0	Tissue testis spermatid isolation	Mus musculus	0	IMAC	1	1	analysis/mass_spec/reanalysis_r1.6/PXD011890/mmSpermatid-rep1-frac13-phospho-enriched-IMAC-20170513/reports/mmSpermatid-rep1-frac13-phospho-enriched-IMAC-20170513_sample_1_Default_Hierarchical_Report.txt
PXD011890	mmSpermatid-rep1-frac13-phospho-enriched-TiO2-20170523	public_data/PXD011890/mgf/mmSpermatid-rep1-frac13-phospho-enriched-TiO2-20170523.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Acetylation of protein N-term, Oxidation of M, Phosphorylation of S, Phosphorylation of T, Phosphorylation of Y	inter	https://www.ebi.ac.uk/pride/archive/projects/PXD011890	30901149	mmSpermatid-rep1-frac13-phospho-enriched-TiO2-20170523_REP0_F0	Tissue testis spermatid isolation	Mus musculus	0	TiO2	1	1	analysis/mass_spec/reanalysis_r1.6/PXD011890/mmSpermatid-rep1-frac13-phospho-enriched-TiO2-20170523/reports/mmSpermatid-rep1-frac13-phospho-enriched-TiO2-20170523_sample_1_Default_Hierarchical_Report.txt
