#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD003442	E1990_01	public_data/PXD003442/mgf/E1990_01.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003442	26900923	E1990_01_Q175_M_06M_Striatum_R1_0450	Tissue Brain Striatum	Mus musculus	R1	Exp ID_fractions_Factor-Genotype_MaleOrFemale_age-Month_Tissu_Replicate_TC Order Number	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003442/E1990_01/reports/E1990_01_sample_1_Default_Hierarchical_Report.txt
PXD003442	E1990_02	public_data/PXD003442/mgf/E1990_02.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003442	26900923	E1990_02_Q175_M_06M_Striatum_R1_0450	Tissue Brain Striatum	Mus musculus	R1	Exp ID_fractions_Factor-Genotype_MaleOrFemale_age-Month_Tissu_Replicate_TC Order Number	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003442/E1990_02/reports/E1990_02_sample_1_Default_Hierarchical_Report.txt
PXD003442	E1990_03	public_data/PXD003442/mgf/E1990_03.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003442	26900923	E1990_03_Q175_M_06M_Striatum_R1_0450	Tissue Brain Striatum	Mus musculus	R1	Exp ID_fractions_Factor-Genotype_MaleOrFemale_age-Month_Tissu_Replicate_TC Order Number	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003442/E1990_03/reports/E1990_03_sample_1_Default_Hierarchical_Report.txt
PXD003442	E1990_04b	public_data/PXD003442/mgf/E1990_04b.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003442	26900923	E1990_04b_Q175_M_06M_Striatum_R1_0450	Tissue Brain Striatum	Mus musculus	R1	Exp ID_fractions_Factor-Genotype_MaleOrFemale_age-Month_Tissu_Replicate_TC Order Number	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003442/E1990_04b/reports/E1990_04b_sample_1_Default_Hierarchical_Report.txt
PXD003442	E1990_05	public_data/PXD003442/mgf/E1990_05.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003442	26900923	E1990_05_Q175_M_06M_Striatum_R1_0450	Tissue Brain Striatum	Mus musculus	R1	Exp ID_fractions_Factor-Genotype_MaleOrFemale_age-Month_Tissu_Replicate_TC Order Number	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003442/E1990_05/reports/E1990_05_sample_1_Default_Hierarchical_Report.txt
PXD003442	E1990_06	public_data/PXD003442/mgf/E1990_06.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003442	26900923	E1990_06_Q175_M_06M_Striatum_R1_0450	Tissue Brain Striatum	Mus musculus	R1	Exp ID_fractions_Factor-Genotype_MaleOrFemale_age-Month_Tissu_Replicate_TC Order Number	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003442/E1990_06/reports/E1990_06_sample_1_Default_Hierarchical_Report.txt
PXD003442	E1993_01b	public_data/PXD003442/mgf/E1993_01b.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003442	26900923	E1993_01b_Q20_F_06M_Striatum_R1_0650	Tissue Brain Striatum	Mus musculus	R1	Exp ID_fractions_Factor-Genotype_MaleOrFemale_age-Month_Tissu_Replicate_TC Order Number	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003442/E1993_01b/reports/E1993_01b_sample_1_Default_Hierarchical_Report.txt
PXD003442	E1993_02	public_data/PXD003442/mgf/E1993_02.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003442	26900923	E1993_02_Q20_F_06M_Striatum_R1_0650	Tissue Brain Striatum	Mus musculus	R1	Exp ID_fractions_Factor-Genotype_MaleOrFemale_age-Month_Tissu_Replicate_TC Order Number	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003442/E1993_02/reports/E1993_02_sample_1_Default_Hierarchical_Report.txt
PXD003442	E1993_03	public_data/PXD003442/mgf/E1993_03.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003442	26900923	E1993_03_Q20_F_06M_Striatum_R1_0650	Tissue Brain Striatum	Mus musculus	R1	Exp ID_fractions_Factor-Genotype_MaleOrFemale_age-Month_Tissu_Replicate_TC Order Number	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003442/E1993_03/reports/E1993_03_sample_1_Default_Hierarchical_Report.txt
PXD003442	E1993_04	public_data/PXD003442/mgf/E1993_04.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003442	26900923	E1993_04_Q20_F_06M_Striatum_R1_0650	Tissue Brain Striatum	Mus musculus	R1	Exp ID_fractions_Factor-Genotype_MaleOrFemale_age-Month_Tissu_Replicate_TC Order Number	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003442/E1993_04/reports/E1993_04_sample_1_Default_Hierarchical_Report.txt
