#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_02_1	public_data/PXD004242/mgf/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004242	28007936	2_plasma_at_-8_weeks_REP_1	Biological fluid blood plasma	Homo sapiens	1	individu#(1-58)_blood_week_sampling#(0,4,8,13,26,39,52)_replicate#(1-4)	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004242/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_1/reports/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_1_sample_1_Default_Hierarchical_Report.txt
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_02_2	public_data/PXD004242/mgf/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004242	28007936	2_plasma_at_0_weeks_REP_1	Biological fluid blood plasma	Homo sapiens	1	individu#(1-58)_blood_week_sampling#(0,4,8,13,26,39,52)_replicate#(1-4)	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004242/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_2/reports/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_2_sample_1_Default_Hierarchical_Report.txt
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_02_3	public_data/PXD004242/mgf/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004242	28007936	2_plasma_at_4_weeks_REP_1	Biological fluid blood plasma	Homo sapiens	1	individu#(1-58)_blood_week_sampling#(0,4,8,13,26,39,52)_replicate#(1-4)	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004242/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_3/reports/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_3_sample_1_Default_Hierarchical_Report.txt
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_02_4	public_data/PXD004242/mgf/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_4.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004242	28007936	2_plasma_at_13_weeks_REP_1	Biological fluid blood plasma	Homo sapiens	1	individu#(1-58)_blood_week_sampling#(0,4,8,13,26,39,52)_replicate#(1-4)	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004242/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_4/reports/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_4_sample_1_Default_Hierarchical_Report.txt
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_02_5	public_data/PXD004242/mgf/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_5.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004242	28007936	2_plasma_at_26_weeks_REP_1	Biological fluid blood plasma	Homo sapiens	1	individu#(1-58)_blood_week_sampling#(0,4,8,13,26,39,52)_replicate#(1-4)	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004242/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_5/reports/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_5_sample_1_Default_Hierarchical_Report.txt
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_02_6	public_data/PXD004242/mgf/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_6.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004242	28007936	2_plasma_at_39_weeks_REP_1	Biological fluid blood plasma	Homo sapiens	1	individu#(1-58)_blood_week_sampling#(0,4,8,13,26,39,52)_replicate#(1-4)	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004242/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_6/reports/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_6_sample_1_Default_Hierarchical_Report.txt
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_02_7	public_data/PXD004242/mgf/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_7.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004242	28007936	2_plasma_at_52_weeks_REP_1	Biological fluid blood plasma	Homo sapiens	1	individu#(1-58)_blood_week_sampling#(0,4,8,13,26,39,52)_replicate#(1-4)	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004242/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_7/reports/20150618_QEp1_LC7_PhGe_SA_Plate1B_02_7_sample_1_Default_Hierarchical_Report.txt
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_07_1	public_data/PXD004242/mgf/20150618_QEp1_LC7_PhGe_SA_Plate1B_07_1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004242	28007936	7_plasma_at_-8_weeks_REP_1	Biological fluid blood plasma	Homo sapiens	1	individu#(1-58)_blood_week_sampling#(0,4,8,13,26,39,52)_replicate#(1-4)	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004242/20150618_QEp1_LC7_PhGe_SA_Plate1B_07_1/reports/20150618_QEp1_LC7_PhGe_SA_Plate1B_07_1_sample_1_Default_Hierarchical_Report.txt
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_07_2	public_data/PXD004242/mgf/20150618_QEp1_LC7_PhGe_SA_Plate1B_07_2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004242	28007936	7_plasma_at_0_weeks_REP_1	Biological fluid blood plasma	Homo sapiens	1	individu#(1-58)_blood_week_sampling#(0,4,8,13,26,39,52)_replicate#(1-4)	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004242/20150618_QEp1_LC7_PhGe_SA_Plate1B_07_2/reports/20150618_QEp1_LC7_PhGe_SA_Plate1B_07_2_sample_1_Default_Hierarchical_Report.txt
PXD004242	20150618_QEp1_LC7_PhGe_SA_Plate1B_07_3	public_data/PXD004242/mgf/20150618_QEp1_LC7_PhGe_SA_Plate1B_07_3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004242	28007936	7_plasma_at_4_weeks_REP_1	Biological fluid blood plasma	Homo sapiens	1	individu#(1-58)_blood_week_sampling#(0,4,8,13,26,39,52)_replicate#(1-4)	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004242/20150618_QEp1_LC7_PhGe_SA_Plate1B_07_3/reports/20150618_QEp1_LC7_PhGe_SA_Plate1B_07_3_sample_1_Default_Hierarchical_Report.txt
