#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD004087	150512_A12_PFC_11_B_SCX1	public_data/PXD004087/mgf/150512_A12_PFC_11_B_SCX1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_11_B_SCX1	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC11, fraction_1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_11_B_SCX1/reports/150512_A12_PFC_11_B_SCX1_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_11_SCX2	public_data/PXD004087/mgf/150512_A12_PFC_11_SCX2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_11_SCX2	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC11, fraction_2	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_11_SCX2/reports/150512_A12_PFC_11_SCX2_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_11_SCX3	public_data/PXD004087/mgf/150512_A12_PFC_11_SCX3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_11_SCX3	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC11, fraction_3	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_11_SCX3/reports/150512_A12_PFC_11_SCX3_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_11_SCX4	public_data/PXD004087/mgf/150512_A12_PFC_11_SCX4.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_11_SCX4	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC11, fraction_4	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_11_SCX4/reports/150512_A12_PFC_11_SCX4_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_11_SCX5	public_data/PXD004087/mgf/150512_A12_PFC_11_SCX5.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_11_SCX5	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC11, fraction_5	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_11_SCX5/reports/150512_A12_PFC_11_SCX5_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_11_SCX6	public_data/PXD004087/mgf/150512_A12_PFC_11_SCX6.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_11_SCX6	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC11, fraction_6	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_11_SCX6/reports/150512_A12_PFC_11_SCX6_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_12_B_SCX1	public_data/PXD004087/mgf/150512_A12_PFC_12_B_SCX1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_12_B_SCX1	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC12, fraction_1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_12_B_SCX1/reports/150512_A12_PFC_12_B_SCX1_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_12_SCX2	public_data/PXD004087/mgf/150512_A12_PFC_12_SCX2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_12_SCX2	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC12, fraction_2	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_12_SCX2/reports/150512_A12_PFC_12_SCX2_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_12_SCX3	public_data/PXD004087/mgf/150512_A12_PFC_12_SCX3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_12_SCX3	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC12, fraction_3	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_12_SCX3/reports/150512_A12_PFC_12_SCX3_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_12_SCX4	public_data/PXD004087/mgf/150512_A12_PFC_12_SCX4.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_12_SCX4	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC12, fraction_4	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_12_SCX4/reports/150512_A12_PFC_12_SCX4_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_12_SCX5	public_data/PXD004087/mgf/150512_A12_PFC_12_SCX5.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_12_SCX5	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC12, fraction_5	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_12_SCX5/reports/150512_A12_PFC_12_SCX5_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_12_SCX6	public_data/PXD004087/mgf/150512_A12_PFC_12_SCX6.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_12_SCX6	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC12, fraction_6	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_12_SCX6/reports/150512_A12_PFC_12_SCX6_sample_1_Default_Hierarchical_Report.txt
PXD004087	150512_A12_PFC_13_B_SCX1	public_data/PXD004087/mgf/150512_A12_PFC_13_B_SCX1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Deamidation of N, Deamidation of Q	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004087	27629805	150512_A12_PFC_13_B_SCX1	Tissue Prefrontal cortex	Mus musculus	1	Experiment_PFC13, fraction_1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004087/150512_A12_PFC_13_B_SCX1/reports/150512_A12_PFC_13_B_SCX1_sample_1_Default_Hierarchical_Report.txt
