#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD004247	G1-3D-25KDa	public_data/PXD004247/mgf/G1-3D-25KDa.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004247	27250205	G1-3D-25KDa	Biological fluid conditionned medium spinal cord	Rattus norvegicus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004247/G1-3D-25KDa/reports/G1-3D-25KDa_sample_1_Default_Hierarchical_Report.txt
PXD004247	G1-3D-50KDa	public_data/PXD004247/mgf/G1-3D-50KDa.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004247	27250205	G1-3D-50KDa	Biological fluid conditionned medium spinal cord	Rattus norvegicus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004247/G1-3D-50KDa/reports/G1-3D-50KDa_sample_1_Default_Hierarchical_Report.txt
PXD004247	G1-3D-75KDa	public_data/PXD004247/mgf/G1-3D-75KDa.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004247	27250205	G1-3D-75KDa	Biological fluid conditionned medium spinal cord	Rattus norvegicus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004247/G1-3D-75KDa/reports/G1-3D-75KDa_sample_1_Default_Hierarchical_Report.txt
PXD004247	G2-3A-25KDa	public_data/PXD004247/mgf/G2-3A-25KDa.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004247	27250205	G2-3A-25KDa	Biological fluid conditionned medium spinal cord	Rattus norvegicus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004247/G2-3A-25KDa/reports/G2-3A-25KDa_sample_1_Default_Hierarchical_Report.txt
PXD004247	G2-3A-50KDa	public_data/PXD004247/mgf/G2-3A-50KDa.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004247	27250205	G2-3A-50KDa	Biological fluid conditionned medium spinal cord	Rattus norvegicus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004247/G2-3A-50KDa/reports/G2-3A-50KDa_sample_1_Default_Hierarchical_Report.txt
PXD004247	G2-3A-75KDa	public_data/PXD004247/mgf/G2-3A-75KDa.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004247	27250205	G2-3A-75KDa	Biological fluid conditionned medium spinal cord	Rattus norvegicus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004247/G2-3A-75KDa/reports/G2-3A-75KDa_sample_1_Default_Hierarchical_Report.txt
PXD004247	G2-3B-25KDa	public_data/PXD004247/mgf/G2-3B-25KDa.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004247	27250205	G2-3B-25KDa	Biological fluid conditionned medium spinal cord	Rattus norvegicus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004247/G2-3B-25KDa/reports/G2-3B-25KDa_sample_1_Default_Hierarchical_Report.txt
PXD004247	G2-3B-50KDa	public_data/PXD004247/mgf/G2-3B-50KDa.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004247	27250205	G2-3B-50KDa	Biological fluid conditionned medium spinal cord	Rattus norvegicus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004247/G2-3B-50KDa/reports/G2-3B-50KDa_sample_1_Default_Hierarchical_Report.txt
PXD004247	G2-3B-75KDa	public_data/PXD004247/mgf/G2-3B-75KDa.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004247	27250205	G2-3B-75KDa	Biological fluid conditionned medium spinal cord	Rattus norvegicus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004247/G2-3B-75KDa/reports/G2-3B-75KDa_sample_1_Default_Hierarchical_Report.txt
PXD004247	G2-3D-25KDa	public_data/PXD004247/mgf/G2-3D-25KDa.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD004247	27250205	G2-3D-25KDa	Biological fluid conditionned medium spinal cord	Rattus norvegicus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD004247/G2-3D-25KDa/reports/G2-3D-25KDa_sample_1_Default_Hierarchical_Report.txt
