#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD003811	C1_10	public_data/PXD003811/mgf/C1_10.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Oxidation of P, Acetylation of protein N-term, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003811	28062795	C1_10	Finite cell line Proximal tubular epithelial cells, Continuous cell line HK-2 cells	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003811/C1_10/reports/C1_10_sample_1_Default_Hierarchical_Report.txt
PXD003811	C1_11	public_data/PXD003811/mgf/C1_11.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Oxidation of P, Acetylation of protein N-term, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003811	28062795	C1_11	Finite cell line Proximal tubular epithelial cells, Continuous cell line HK-2 cells	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003811/C1_11/reports/C1_11_sample_1_Default_Hierarchical_Report.txt
PXD003811	C1_12	public_data/PXD003811/mgf/C1_12.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Oxidation of P, Acetylation of protein N-term, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003811	28062795	C1_12	Finite cell line Proximal tubular epithelial cells, Continuous cell line HK-2 cells	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003811/C1_12/reports/C1_12_sample_1_Default_Hierarchical_Report.txt
PXD003811	C1_13	public_data/PXD003811/mgf/C1_13.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Oxidation of P, Acetylation of protein N-term, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003811	28062795	C1_13	Finite cell line Proximal tubular epithelial cells, Continuous cell line HK-2 cells	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003811/C1_13/reports/C1_13_sample_1_Default_Hierarchical_Report.txt
PXD003811	C1_14	public_data/PXD003811/mgf/C1_14.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Oxidation of P, Acetylation of protein N-term, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003811	28062795	C1_14	Finite cell line Proximal tubular epithelial cells, Continuous cell line HK-2 cells	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003811/C1_14/reports/C1_14_sample_1_Default_Hierarchical_Report.txt
PXD003811	C1_5	public_data/PXD003811/mgf/C1_5.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Oxidation of P, Acetylation of protein N-term, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003811	28062795	C1_5	Finite cell line Proximal tubular epithelial cells, Continuous cell line HK-2 cells	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003811/C1_5/reports/C1_5_sample_1_Default_Hierarchical_Report.txt
PXD003811	C1_6	public_data/PXD003811/mgf/C1_6.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Oxidation of P, Acetylation of protein N-term, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003811	28062795	C1_6	Finite cell line Proximal tubular epithelial cells, Continuous cell line HK-2 cells	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003811/C1_6/reports/C1_6_sample_1_Default_Hierarchical_Report.txt
PXD003811	C1_7	public_data/PXD003811/mgf/C1_7.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Oxidation of P, Acetylation of protein N-term, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003811	28062795	C1_7	Finite cell line Proximal tubular epithelial cells, Continuous cell line HK-2 cells	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003811/C1_7/reports/C1_7_sample_1_Default_Hierarchical_Report.txt
PXD003811	C1_8	public_data/PXD003811/mgf/C1_8.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Oxidation of P, Acetylation of protein N-term, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003811	28062795	C1_8	Finite cell line Proximal tubular epithelial cells, Continuous cell line HK-2 cells	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003811/C1_8/reports/C1_8_sample_1_Default_Hierarchical_Report.txt
PXD003811	C1_9	public_data/PXD003811/mgf/C1_9.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Oxidation of P, Acetylation of protein N-term, Arginine 13C(6), Lysine 13C(6) 15N(2)	high	https://www.ebi.ac.uk/pride/archive/projects/PXD003811	28062795	C1_9	Finite cell line Proximal tubular epithelial cells, Continuous cell line HK-2 cells	Homo sapiens	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD003811/C1_9/reports/C1_9_sample_1_Default_Hierarchical_Report.txt
