#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_1	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_1	Primary cells Motoneurons	Mus musculus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_1/reports/20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_1_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_2	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_2	Primary cells Motoneurons	Mus musculus	2	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_2/reports/20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_2_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_3	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_3	Primary cells Motoneurons	Mus musculus	3	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_3/reports/20120710_EXQ4_DaHo_SA_labelfree_7D_MN1_3_12_3_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_1	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_1	Continuous cell line N2a	Mus musculus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_1/reports/20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_1_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_2	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_2	Continuous cell line N2a	Mus musculus	2	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_2/reports/20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_2_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_3	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_3	Continuous cell line N2a	Mus musculus	3	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_3/reports/20120710_EXQ4_DaHo_SA_labelfree_Neuro2A_3_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_NSC34_1	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_NSC34_1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_NSC34_1	Finite cell line NSC-34	Mus musculus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_NSC34_1/reports/20120710_EXQ4_DaHo_SA_labelfree_NSC34_1_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_NSC34_1_sec	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_NSC34_1_sec.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_NSC34_1_sec	Finite cell line NSC-34	Mus musculus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_NSC34_1_sec/reports/20120710_EXQ4_DaHo_SA_labelfree_NSC34_1_sec_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_NSC34_2	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_NSC34_2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_NSC34_2	Finite cell line NSC-34	Mus musculus	2	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_NSC34_2/reports/20120710_EXQ4_DaHo_SA_labelfree_NSC34_2_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_NSC34_2_sec	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_NSC34_2_sec.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_NSC34_2_sec	Finite cell line NSC-34	Mus musculus	2	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_NSC34_2_sec/reports/20120710_EXQ4_DaHo_SA_labelfree_NSC34_2_sec_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_NSC34_3	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_NSC34_3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_NSC34_3	Finite cell line NSC-34	Mus musculus	3	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_NSC34_3/reports/20120710_EXQ4_DaHo_SA_labelfree_NSC34_3_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_NSC34_3_sec	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_NSC34_3_sec.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_NSC34_3_sec	Finite cell line NSC-34	Mus musculus	3	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_NSC34_3_sec/reports/20120710_EXQ4_DaHo_SA_labelfree_NSC34_3_sec_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_1	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_1	Primary cells Spinal cord	Mus musculus	1	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_1/reports/20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_1_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_2	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_2	Primary cells Spinal cord	Mus musculus	2	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_2/reports/20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_2_sample_1_Default_Hierarchical_Report.txt
PXD000666	20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_3	public_data/PXD000666/mgf/20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_3.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD000666	25193168	20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_3	Primary cells Spinal cord	Mus musculus	3	none	3	5	analysis/mass_spec/reanalysis_r1.6/PXD000666/20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_3/reports/20120710_EXQ4_DaHo_SA_labelfree_SpinalCord_3_sample_1_Default_Hierarchical_Report.txt
