#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD001514	CSF100KO_50cm_TR1	public_data/PXD001514/mgf/CSF100KO_50cm_TR1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001514	26139848	CSF100KO_50cm_TR1	Biological fluid cerebrospinal fluid (CSF)	Mus musculus	1	WT62_TR1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD001514/CSF100KO_50cm_TR1/reports/CSF100KO_50cm_TR1_sample_1_Default_Hierarchical_Report.txt
PXD001514	CSF100KO_50cm_TR2	public_data/PXD001514/mgf/CSF100KO_50cm_TR2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001514	26139848	CSF100KO_50cm_TR2	Biological fluid cerebrospinal fluid (CSF)	Mus musculus	1	WT62_TR2	3	5	analysis/mass_spec/reanalysis_r1.6/PXD001514/CSF100KO_50cm_TR2/reports/CSF100KO_50cm_TR2_sample_1_Default_Hierarchical_Report.txt
PXD001514	CSF106WT_50cm_TR1	public_data/PXD001514/mgf/CSF106WT_50cm_TR1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001514	26139848	CSF106WT_50cm_TR1	Biological fluid cerebrospinal fluid (CSF)	Mus musculus	1	KO63_TR1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD001514/CSF106WT_50cm_TR1/reports/CSF106WT_50cm_TR1_sample_1_Default_Hierarchical_Report.txt
PXD001514	CSF106WT_50cm_TR2	public_data/PXD001514/mgf/CSF106WT_50cm_TR2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001514	26139848	CSF106WT_50cm_TR2	Biological fluid cerebrospinal fluid (CSF)	Mus musculus	1	KO63_TR2	3	5	analysis/mass_spec/reanalysis_r1.6/PXD001514/CSF106WT_50cm_TR2/reports/CSF106WT_50cm_TR2_sample_1_Default_Hierarchical_Report.txt
PXD001514	CSF110WT_50cm_TR1	public_data/PXD001514/mgf/CSF110WT_50cm_TR1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001514	26139848	CSF110WT_50cm_TR1	Biological fluid cerebrospinal fluid (CSF)	Mus musculus	1	KO68_TR1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD001514/CSF110WT_50cm_TR1/reports/CSF110WT_50cm_TR1_sample_1_Default_Hierarchical_Report.txt
PXD001514	CSF110WT_50cm_TR2	public_data/PXD001514/mgf/CSF110WT_50cm_TR2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001514	26139848	CSF110WT_50cm_TR2	Biological fluid cerebrospinal fluid (CSF)	Mus musculus	1	KO68_TR2	3	5	analysis/mass_spec/reanalysis_r1.6/PXD001514/CSF110WT_50cm_TR2/reports/CSF110WT_50cm_TR2_sample_1_Default_Hierarchical_Report.txt
PXD001514	CSF124WT_50cm_TR1	public_data/PXD001514/mgf/CSF124WT_50cm_TR1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001514	26139848	CSF124WT_50cm_TR1	Biological fluid cerebrospinal fluid (CSF)	Mus musculus	1	WT69_TR1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD001514/CSF124WT_50cm_TR1/reports/CSF124WT_50cm_TR1_sample_1_Default_Hierarchical_Report.txt
PXD001514	CSF124WT_50cm_TR2	public_data/PXD001514/mgf/CSF124WT_50cm_TR2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001514	26139848	CSF124WT_50cm_TR2	Biological fluid cerebrospinal fluid (CSF)	Mus musculus	1	WT69_TR2	3	5	analysis/mass_spec/reanalysis_r1.6/PXD001514/CSF124WT_50cm_TR2/reports/CSF124WT_50cm_TR2_sample_1_Default_Hierarchical_Report.txt
PXD001514	CSF125KO_50cm_TR1	public_data/PXD001514/mgf/CSF125KO_50cm_TR1.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001514	26139848	CSF125KO_50cm_TR1	Biological fluid cerebrospinal fluid (CSF)	Mus musculus	1	WT71_TR1	3	5	analysis/mass_spec/reanalysis_r1.6/PXD001514/CSF125KO_50cm_TR1/reports/CSF125KO_50cm_TR1_sample_1_Default_Hierarchical_Report.txt
PXD001514	CSF125KO_50cm_TR2	public_data/PXD001514/mgf/CSF125KO_50cm_TR2.mgf	Trypsin (no P rule)	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term	high	https://www.ebi.ac.uk/pride/archive/projects/PXD001514	26139848	CSF125KO_50cm_TR2	Biological fluid cerebrospinal fluid (CSF)	Mus musculus	1	WT71_TR2	3	5	analysis/mass_spec/reanalysis_r1.6/PXD001514/CSF125KO_50cm_TR2/reports/CSF125KO_50cm_TR2_sample_1_Default_Hierarchical_Report.txt
