#dataset_identifier	experiment_name	dataset_path	enzyme_list	fixmods_list	variable_mods_list	ms_type	download	citation	sample	sample_type	specie_name	replicate	note	msgf_fragmentation	msgf_protocol	report
PXD017269	20171117_QX4_SoDo_SA_Fullslice_FFPE_157Adenom_TFE	public_data/PXD017269/mgf/20171117_QX4_SoDo_SA_Fullslice_FFPE_157Adenom_TFE.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	Adenom/ Colorectal adenoma/ -/ -/ FFPE/ Macrodissection (scraping)	Tissue Colorectal adenoma	Homo sapiens	1	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20171117_QX4_SoDo_SA_Fullslice_FFPE_157Adenom_TFE/reports/20171117_QX4_SoDo_SA_Fullslice_FFPE_157Adenom_TFE_sample_1_Default_Hierarchical_Report.txt
PXD017269	20171117_QX4_SoDo_SA_Fullslice_FFPE_255Urachal_TFE	public_data/PXD017269/mgf/20171117_QX4_SoDo_SA_Fullslice_FFPE_255Urachal_TFE.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	Urachus/ Urachal cancer/ -/ -/ FFPE/ Macrodissection (scraping)	Tissue Urachal cancer	Homo sapiens	2	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20171117_QX4_SoDo_SA_Fullslice_FFPE_255Urachal_TFE/reports/20171117_QX4_SoDo_SA_Fullslice_FFPE_255Urachal_TFE_sample_1_Default_Hierarchical_Report.txt
PXD017269	20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM1_TFE	public_data/PXD017269/mgf/20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM1_TFE.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	GBM1/ Glioma/ -/ -/ FFPE/ Macrodissection (scraping)	Tissue Glioma	Homo sapiens	3	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM1_TFE/reports/20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM1_TFE_sample_1_Default_Hierarchical_Report.txt
PXD017269	20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM4_TFE	public_data/PXD017269/mgf/20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM4_TFE.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	GBM4/ Glioma/ -/ -/ FFPE/ Macrodissection (scraping)	Tissue Glioma	Homo sapiens	4	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM4_TFE/reports/20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM4_TFE_sample_1_Default_Hierarchical_Report.txt
PXD017269	20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM5_TFE	public_data/PXD017269/mgf/20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM5_TFE.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	GBM5/ Glioma/ -/ -/ FFPE/ Macrodissection (scraping)	Tissue Glioma	Homo sapiens	5	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM5_TFE/reports/20171117_QX4_SoDo_SA_Fullslice_FFPE_GBM5_TFE_sample_1_Default_Hierarchical_Report.txt
PXD017269	20171117_QX4_SoDo_SA_LCM_21463_FT_TFE	public_data/PXD017269/mgf/20171117_QX4_SoDo_SA_LCM_21463_FT_TFE.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	21463_FT/ High-grade serous ovarian cancer, fallopian tube/ -/ -/ FFPE/ Laser-capture microdissection	Tissue High-grade serous ovarian cancer, fallopian tube	Homo sapiens	6	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20171117_QX4_SoDo_SA_LCM_21463_FT_TFE/reports/20171117_QX4_SoDo_SA_LCM_21463_FT_TFE_sample_1_Default_Hierarchical_Report.txt
PXD017269	20171117_QX4_SoDo_SA_LCM_7208_OM_TFE	public_data/PXD017269/mgf/20171117_QX4_SoDo_SA_LCM_7208_OM_TFE.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	7208_OM/ High-grade serous ovarian cancer, omental metatstasis, replictae 1/ -/ -/ FFPE/ Laser-capture microdissection	Tissue High-grade serous ovarian cancer, omental metatstasis	Homo sapiens	7	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20171117_QX4_SoDo_SA_LCM_7208_OM_TFE/reports/20171117_QX4_SoDo_SA_LCM_7208_OM_TFE_sample_1_Default_Hierarchical_Report.txt
PXD017269	20171117_QX4_SoDo_SA_LCM_7208_OM_TFE_171119032729	public_data/PXD017269/mgf/20171117_QX4_SoDo_SA_LCM_7208_OM_TFE_171119032729.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	7208_OM_2/ High-grade serous ovarian cancer, omental metatstasis, replicate 2/ -/ -/ FFPE/ Laser-capture microdissection	Tissue High-grade serous ovarian cancer, omental metatstasis	Homo sapiens	7	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20171117_QX4_SoDo_SA_LCM_7208_OM_TFE_171119032729/reports/20171117_QX4_SoDo_SA_LCM_7208_OM_TFE_171119032729_sample_1_Default_Hierarchical_Report.txt
PXD017269	20171117_QX4_SoDo_SA_LCM_7208_OV_TFE	public_data/PXD017269/mgf/20171117_QX4_SoDo_SA_LCM_7208_OV_TFE.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	7208_OV/ High-grade serous ovarian cancer, ovary, replicate 1/ -/ -/ FFPE/ Laser-capture microdissection	Tissue High-grade serous ovarian cancer, ovary	Homo sapiens	8	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20171117_QX4_SoDo_SA_LCM_7208_OV_TFE/reports/20171117_QX4_SoDo_SA_LCM_7208_OV_TFE_sample_1_Default_Hierarchical_Report.txt
PXD017269	20171117_QX4_SoDo_SA_LCM_7208_OV_TFE_rep2	public_data/PXD017269/mgf/20171117_QX4_SoDo_SA_LCM_7208_OV_TFE_rep2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	7208_OV_2/ High-grade serous ovarian cancer, ovary, replicate 2/ -/ -/ FFPE/ Laser-capture microdissection	Tissue High-grade serous ovarian cancer, ovary	Homo sapiens	8	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20171117_QX4_SoDo_SA_LCM_7208_OV_TFE_rep2/reports/20171117_QX4_SoDo_SA_LCM_7208_OV_TFE_rep2_sample_1_Default_Hierarchical_Report.txt
PXD017269	20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_SDS_1	public_data/PXD017269/mgf/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_SDS_1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	SDS1/ High-grade serous ovarian cancer/ A/ 4% SDS, 300mM Tris/HCl pH 8/ FFPE/ -	Tissue High-grade serous ovarian cancer	Homo sapiens	9	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_SDS_1/reports/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_SDS_1_sample_1_Default_Hierarchical_Report.txt
PXD017269	20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_SDS_2	public_data/PXD017269/mgf/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_SDS_2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	SDS2/ High-grade serous ovarian cancer/ B/ 4% SDS, 300mM Tris/HCl pH 8/ FFPE/ -	Tissue High-grade serous ovarian cancer	Homo sapiens	10	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_SDS_2/reports/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_SDS_2_sample_1_Default_Hierarchical_Report.txt
PXD017269	20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_TFE_1	public_data/PXD017269/mgf/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_TFE_1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	TFE1/ High-grade serous ovarian cancer/ A/ 50% trifluoroethanol, 300mM Tris/HCl pH 8/ FFPE/ -	Tissue High-grade serous ovarian cancer	Homo sapiens	11	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_TFE_1/reports/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_TFE_1_sample_1_Default_Hierarchical_Report.txt
PXD017269	20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_TFE_2	public_data/PXD017269/mgf/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_TFE_2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	TFE2/ High-grade serous ovarian cancer/ B/ 50% trifluoroethanol, 300mM Tris/HCl pH 8/ FFPE/ -	Tissue High-grade serous ovarian cancer	Homo sapiens	12	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_TFE_2/reports/20190129_QE8_nLC14_FaCo_SA_DDA_100min_ProtocolTest_TFE_2_sample_1_Default_Hierarchical_Report.txt
PXD017269	20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_ACN1_20190524213841	public_data/PXD017269/mgf/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_ACN1_20190524213841.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	Sample1_ACN1/ High-grade serous ovarian cancer/ -/ 50% acetonitrile, 300mM Tris/HCl pH 8/ FFPE/ -	Tissue High-grade serous ovarian cancer	Homo sapiens	13	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_ACN1_20190524213841/reports/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_ACN1_20190524213841_sample_1_Default_Hierarchical_Report.txt
PXD017269	20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_ACN2_20190524234010	public_data/PXD017269/mgf/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_ACN2_20190524234010.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	Sample1_ACN2/ High-grade serous ovarian cancer/ -/ 50% acetonitrile, 300mM Tris/HCl pH 8/ FFPE/ -	Tissue High-grade serous ovarian cancer	Homo sapiens	13	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_ACN2_20190524234010/reports/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_ACN2_20190524234010_sample_1_Default_Hierarchical_Report.txt
PXD017269	20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_TFE_20190525014141	public_data/PXD017269/mgf/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_TFE_20190525014141.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	Sample1_TFE/ High-grade serous ovarian cancer/ -/ 50% trifluoroethanol, 300mM Tris/HCl pH 8/ FFPE/ -	Tissue High-grade serous ovarian cancer	Homo sapiens	13	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_TFE_20190525014141/reports/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-1_TFE_20190525014141_sample_1_Default_Hierarchical_Report.txt
PXD017269	20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-2_ACN_20190524173541	public_data/PXD017269/mgf/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-2_ACN_20190524173541.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	Sample2_ACN/ High-grade serous ovarian cancer/ -/ 50% acetonitrile, 300mM Tris/HCl pH 8/ FFPE/ -	Tissue High-grade serous ovarian cancer	Homo sapiens	13	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-2_ACN_20190524173541/reports/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-2_ACN_20190524173541_sample_1_Default_Hierarchical_Report.txt
PXD017269	20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-2_TFE_20190524193712	public_data/PXD017269/mgf/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-2_TFE_20190524193712.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	Sample2_TFE/ High-grade serous ovarian cancer/ -/ 50% trifluoroethanol, 300mM Tris/HCl pH 8/ FFPE/ -	Tissue High-grade serous ovarian cancer	Homo sapiens	13	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-2_TFE_20190524193712/reports/20190521_QE9_nLC0_FaCo_SA_OvCa-FFPE-2_TFE_20190524193712_sample_1_Default_Hierarchical_Report.txt
PXD017269	20191218_QX6_LiSc_FFPE_Revision_FASP_Biorep1_Rep1	public_data/PXD017269/mgf/20191218_QX6_LiSc_FFPE_Revision_FASP_Biorep1_Rep1.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	FASP_Biorep1_Rep1/ Glioma/ 1/ 1.5% SDS, 50mM DTT, 100mM Tris/HCl pH 8/ FFPE/ -	Tissue Glioma	Homo sapiens	14	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20191218_QX6_LiSc_FFPE_Revision_FASP_Biorep1_Rep1/reports/20191218_QX6_LiSc_FFPE_Revision_FASP_Biorep1_Rep1_sample_1_Default_Hierarchical_Report.txt
PXD017269	20191218_QX6_LiSc_FFPE_Revision_FASP_Biorep1_Rep2	public_data/PXD017269/mgf/20191218_QX6_LiSc_FFPE_Revision_FASP_Biorep1_Rep2.mgf	Trypsin	Carbamidomethylation of C	Oxidation of M, Acetylation of protein N-term, Methylation of K	high	https://www.ebi.ac.uk/pride/archive/projects/PXD017269	32154592	FASP_Biorep1_Rep2/ Glioma/ 1/ 1.5% SDS, 50mM DTT, 100mM Tris/HCl pH 8/ FFPE/ -	Tissue Glioma	Homo sapiens	14	Raw file identifier/ Cancer type/ Sample group (collected region)/ Lysis Buffer/ Sample type/ Collection type	3	0	analysis/mass_spec/reanalysis_r1.4/PXD017269/20191218_QX6_LiSc_FFPE_Revision_FASP_Biorep1_Rep2/reports/20191218_QX6_LiSc_FFPE_Revision_FASP_Biorep1_Rep2_sample_1_Default_Hierarchical_Report.txt
